3.44738e+07	0
3.61995e+07	5.1772e+06
3.7556e+07	9.24654e+06
3.86619e+07	1.25642e+07
3.96212e+07	1.54423e+07
4.05028e+07	1.80872e+07
4.12789e+07	2.04154e+07
4.20148e+07	2.2623e+07
4.26803e+07	2.46194e+07
4.33082e+07	2.65031e+07
4.39312e+07	2.83722e+07
4.44862e+07	3.00373e+07
4.50375e+07	3.16912e+07
4.55535e+07	3.32392e+07
4.60665e+07	3.47782e+07
4.65448e+07	3.6213e+07
4.69885e+07	3.7544e+07
4.74619e+07	3.89644e+07
4.7869e+07	4.01855e+07
4.83061e+07	4.14971e+07
4.87093e+07	4.27064e+07
4.91106e+07	4.39104e+07
4.9478e+07	4.50125e+07
4.9876e+07	4.62066e+07
5.02402e+07	4.72993e+07
5.06029e+07	4.83875e+07
5.0932e+07	4.93745e+07
5.12596e+07	5.03574e+07
5.16182e+07	5.14333e+07
5.19432e+07	5.24083e+07
5.22347e+07	5.32826e+07
5.25572e+07	5.42503e+07
5.28462e+07	5.51173e+07
5.31665e+07	5.60781e+07
5.34532e+07	5.69383e+07
5.37389e+07	5.77953e+07
5.40235e+07	5.86491e+07
5.43071e+07	5.94998e+07
5.45572e+07	6.02501e+07
5.48387e+07	6.10948e+07
5.50868e+07	6.18392e+07
5.5334e+07	6.25807e+07
5.55802e+07	6.33193e+07
5.58255e+07	6.40552e+07
5.60699e+07	6.47883e+07
5.63134e+07	6.55189e+07
5.6556e+07	6.62468e+07
5.67653e+07	6.68745e+07
5.70062e+07	6.75973e+07
5.72138e+07	6.82199e+07
5.74531e+07	6.89378e+07
5.7659e+07	6.95556e+07
5.78641e+07	7.01709e+07
5.80684e+07	7.07839e+07
5.8272e+07	7.13946e+07
5.84748e+07	7.20031e+07
5.86769e+07	7.26092e+07
5.88782e+07	7.32132e+07
5.90462e+07	7.37171e+07
5.9246e+07	7.43167e+07
5.94126e+07	7.48163e+07
5.9611e+07	7.54117e+07
5.97762e+07	7.59071e+07
5.99733e+07	7.64984e+07
6.0137e+07	7.69897e+07
6.03001e+07	7.74791e+07
6.04626e+07	7.79664e+07
6.06244e+07	7.84518e+07
6.08182e+07	7.90334e+07
6.09788e+07	7.9515e+07
6.1106e+07	7.98966e+07
6.12653e+07	8.03745e+07
6.1424e+07	8.08506e+07
6.15821e+07	8.13249e+07
6.17396e+07	8.17974e+07
6.18638e+07	8.21699e+07
6.20201e+07	8.2639e+07
6.21759e+07	8.31063e+07
6.22984e+07	8.34737e+07
6.2453e+07	8.39378e+07
6.25744e+07	8.43018e+07
6.26952e+07	8.46643e+07
6.28483e+07	8.51235e+07
6.2968e+07	8.54827e+07
6.30873e+07	8.58404e+07
6.32388e+07	8.62949e+07
6.3357e+07	8.66495e+07
6.34747e+07	8.70027e+07
6.35919e+07	8.73543e+07
6.37086e+07	8.77044e+07
6.38248e+07	8.80531e+07
6.39406e+07	8.84004e+07
6.40559e+07	8.87462e+07
6.41707e+07	8.90907e+07
6.4285e+07	8.94338e+07
6.4399e+07	8.97755e+07
6.44796e+07	9.00173e+07
6.45926e+07	9.03564e+07
6.47052e+07	9.06942e+07
6.48173e+07	9.10306e+07
6.48962e+07	9.12672e+07
6.50075e+07	9.16012e+07
6.50855e+07	9.18353e+07
6.5196e+07	9.21668e+07
6.53061e+07	9.2497e+07
6.53829e+07	9.27275e+07
6.54922e+07	9.30554e+07
6.55683e+07	9.32834e+07
6.56439e+07	9.35103e+07
6.57521e+07	9.38348e+07
6.58269e+07	9.40595e+07
6.59015e+07	9.4283e+07
6.60085e+07	9.46042e+07
6.60823e+07	9.48256e+07
6.61557e+07	9.50459e+07
6.62617e+07	9.53639e+07
6.63345e+07	9.55821e+07
6.64069e+07	9.57993e+07
6.64789e+07	9.60155e+07
6.65507e+07	9.62307e+07
6.66221e+07	9.64449e+07
6.66932e+07	9.66581e+07
6.67639e+07	9.68704e+07
6.68344e+07	9.70817e+07
6.69045e+07	9.72921e+07
6.69743e+07	9.75016e+07
6.70439e+07	9.77102e+07
6.71131e+07	9.79179e+07
6.7182e+07	9.81247e+07
6.72507e+07	9.83307e+07
6.73191e+07	9.85358e+07
6.73871e+07	9.87401e+07
6.7455e+07	9.89435e+07
6.74895e+07	9.90472e+07
6.75568e+07	9.9249e+07
6.76238e+07	9.94501e+07
6.76905e+07	9.96503e+07
6.7724e+07	9.97508e+07
6.77903e+07	9.99495e+07
6.78563e+07	1.00147e+08
6.7889e+07	1.00246e+08
6.79545e+07	1.00442e+08
6.80198e+07	1.00638e+08
6.80518e+07	1.00734e+08
6.81166e+07	1.00928e+08
6.81811e+07	1.01122e+08
6.82125e+07	1.01216e+08
6.82766e+07	1.01408e+08
6.83075e+07	1.01501e+08
6.83712e+07	1.01692e+08
6.84016e+07	1.01784e+08
6.84649e+07	1.01973e+08
6.84949e+07	1.02063e+08
6.85578e+07	1.02252e+08
6.85874e+07	1.02341e+08
6.86168e+07	1.02429e+08
6.86791e+07	1.02616e+08
6.87082e+07	1.02703e+08
6.877e+07	1.02889e+08
6.87987e+07	1.02975e+08
6.88272e+07	1.0306e+08
6.88886e+07	1.03244e+08
6.89167e+07	1.03329e+08
6.89447e+07	1.03413e+08
6.89724e+07	1.03496e+08
6.90331e+07	1.03678e+08
6.90606e+07	1.0376e+08
6.90879e+07	1.03842e+08
6.9115e+07	1.03924e+08
6.9175e+07	1.04104e+08
6.92018e+07	1.04184e+08
6.92285e+07	1.04264e+08
6.9255e+07	1.04344e+08
6.92814e+07	1.04423e+08
6.93076e+07	1.04501e+08
6.93667e+07	1.04679e+08
6.93927e+07	1.04757e+08
6.94185e+07	1.04834e+08
6.94441e+07	1.04911e+08
6.94697e+07	1.04988e+08
6.94951e+07	1.05064e+08
6.95204e+07	1.0514e+08
6.95455e+07	1.05215e+08
6.95705e+07	1.0529e+08
6.95954e+07	1.05365e+08
6.96202e+07	1.05439e+08
6.96449e+07	1.05513e+08
6.96694e+07	1.05587e+08
6.96939e+07	1.0566e+08
6.97182e+07	1.05733e+08
6.97424e+07	1.05806e+08
6.97665e+07	1.05878e+08
6.97905e+07	1.0595e+08
6.98145e+07	1.06022e+08
6.98383e+07	1.06093e+08
6.9862e+07	1.06165e+08
6.98856e+07	1.06235e+08
6.99091e+07	1.06306e+08
6.99325e+07	1.06376e+08
6.99559e+07	1.06446e+08
6.9946e+07	1.06417e+08
6.99692e+07	1.06486e+08
6.99922e+07	1.06555e+08
7.00152e+07	1.06624e+08
7.00381e+07	1.06693e+08
7.0061e+07	1.06762e+08
7.00837e+07	1.0683e+08
7.00733e+07	1.06798e+08
7.00959e+07	1.06866e+08
7.01184e+07	1.06934e+08
7.01409e+07	1.07001e+08
7.01632e+07	1.07068e+08
7.01524e+07	1.07036e+08
7.01747e+07	1.07103e+08
7.01969e+07	1.07169e+08
7.0219e+07	1.07236e+08
7.02079e+07	1.07202e+08
7.02299e+07	1.07268e+08
7.02519e+07	1.07334e+08
7.02406e+07	1.073e+08
7.02624e+07	1.07366e+08
7.02842e+07	1.07431e+08
7.03059e+07	1.07496e+08
7.02945e+07	1.07462e+08
7.03161e+07	1.07527e+08
7.03376e+07	1.07591e+08
7.0326e+07	1.07557e+08
7.03475e+07	1.07621e+08
7.03689e+07	1.07685e+08
7.03571e+07	1.0765e+08
7.03785e+07	1.07714e+08
7.03997e+07	1.07778e+08
7.03879e+07	1.07742e+08
7.04091e+07	1.07806e+08
7.03971e+07	1.0777e+08
7.04183e+07	1.07833e+08
7.04393e+07	1.07897e+08
7.04273e+07	1.0786e+08
7.04483e+07	1.07924e+08
7.04362e+07	1.07887e+08
7.04571e+07	1.0795e+08
7.0478e+07	1.08013e+08
7.04658e+07	1.07976e+08
7.04867e+07	1.08039e+08
7.04744e+07	1.08002e+08
7.04953e+07	1.08064e+08
