1.7e-06	1.7e-06	-1e-05	0	0
-0.0001667	-0.0001667	-0.00101	-1.64244e-05	5.92765e-06
-0.000253336	-0.000253336	-0.00201	-1.27995e-05	7.77389e-06
-0.000270058	-0.000270058	-0.00301	-1.07259e-05	8.81429e-06
-0.000231306	-0.000231306	-0.00401	-9.34584e-06	9.50032e-06
-0.00015147	-0.00015147	-0.00501	-8.28033e-06	1.00279e-05
-3.47153e-05	-3.47153e-05	-0.00601	-7.43666e-06	1.04446e-05
0.000112503	0.000112503	-0.00701	-6.73308e-06	1.07914e-05
0.000286705	0.000286705	-0.00801	-6.13009e-06	1.10886e-05
0.000484337	0.000484337	-0.00901	-5.60869e-06	1.13457e-05
0.000703805	0.000703805	-0.01001	-5.1414e-06	1.15765e-05
0.000943155	0.000943155	-0.01101	-4.71635e-06	1.17862e-05
0.00119988	0.00119988	-0.01201	-4.33606e-06	1.19743e-05
0.00147232	0.00147232	-0.01301	-3.99507e-06	1.21433e-05
0.00176056	0.00176056	-0.01401	-3.6763e-06	1.23014e-05
0.00206389	0.00206389	-0.01501	-3.37431e-06	1.24514e-05
0.00237993	0.00237993	-0.01601	-3.0982e-06	1.25888e-05
0.0027078	0.0027078	-0.01701	-2.84562e-06	1.27148e-05
0.00304867	0.00304867	-0.01801	-2.60021e-06	1.28374e-05
0.00340008	0.00340008	-0.01901	-2.37387e-06	1.29507e-05
0.00376137	0.00376137	-0.02001	-2.16512e-06	1.30555e-05
0.00413428	0.00413428	-0.02101	-1.95754e-06	1.31598e-05
0.00451376	0.00451376	-0.02201	-1.76807e-06	1.32553e-05
0.00490654	0.00490654	-0.02301	-1.58555e-06	1.33474e-05
0.00530495	0.00530495	-0.02401	-1.41931e-06	1.34316e-05
0.00571368	0.00571368	-0.02501	-1.2493e-06	1.35177e-05
0.00612707	0.00612707	-0.02601	-1.10635e-06	1.35904e-05
0.00655021	0.00655021	-0.02701	-9.44838e-07	1.36726e-05
0.00698297	0.00698297	-0.02801	-8.03444e-07	1.37447e-05
0.00741937	0.00741937	-0.02901	-6.74318e-07	1.38107e-05
0.00786493	0.00786493	-0.03001	-5.37744e-07	1.38807e-05
0.00831651	0.00831651	-0.03101	-4.09483e-07	1.39465e-05
0.00877384	0.00877384	-0.03201	-2.89156e-07	1.40084e-05
0.0092367	0.0092367	-0.03301	-1.76402e-07	1.40665e-05
0.00970485	0.00970485	-0.03401	-7.08781e-08	1.4121e-05
0.0101814	0.0101814	-0.03501	4.44091e-08	1.41806e-05
0.0106596	0.0106596	-0.03601	1.36437e-07	1.42283e-05
0.0111459	0.0111459	-0.03701	2.38871e-07	1.42815e-05
0.0116369	0.0116369	-0.03801	3.35289e-07	1.43317e-05
0.0121323	0.0121323	-0.03901	4.25919e-07	1.43789e-05
0.0126319	0.0126319	-0.04001	5.10987e-07	1.44234e-05
0.0131393	0.0131393	-0.04101	6.07573e-07	1.44739e-05
0.0136471	0.0136471	-0.04201	6.82132e-07	1.4513e-05
0.0141625	0.0141625	-0.04301	7.68644e-07	1.45584e-05
0.0146779	0.0146779	-0.04401	8.33451e-07	1.45925e-05
0.0152006	0.0152006	-0.04501	9.10565e-07	1.46331e-05
0.0157268	0.0157268	-0.04601	9.83233e-07	1.46714e-05
0.0162565	0.0162565	-0.04701	1.0516e-06	1.47075e-05
0.0167895	0.0167895	-0.04801	1.11581e-06	1.47415e-05
0.0173295	0.0173295	-0.04901	1.19296e-06	1.47824e-05
0.0178687	0.0178687	-0.05001	1.24923e-06	1.48123e-05
0.0184109	0.0184109	-0.05101	1.3172e-06	1.48484e-05
0.0189599	0.0189599	-0.05201	1.36755e-06	1.48752e-05
0.0195118	0.0195118	-0.05301	1.42983e-06	1.49084e-05
0.0200623	0.0200623	-0.05401	1.48724e-06	1.49391e-05
0.0206196	0.0206196	-0.05501	1.52713e-06	1.49605e-05
0.0211794	0.0211794	-0.05601	1.57936e-06	1.49884e-05
0.0217416	0.0217416	-0.05701	1.62844e-06	1.50147e-05
0.0223063	0.0223063	-0.05801	1.69015e-06	1.50478e-05
0.0228775	0.0228775	-0.05901	1.73446e-06	1.50717e-05
0.0234468	0.0234468	-0.06001	1.77457e-06	1.50933e-05
0.0240182	0.0240182	-0.06101	1.81186e-06	1.51134e-05
0.024596	0.024596	-0.06201	1.86339e-06	1.51412e-05
0.0251716	0.0251716	-0.06301	1.89525e-06	1.51584e-05
0.0257535	0.0257535	-0.06401	1.94148e-06	1.51834e-05
0.0263374	0.0263374	-0.06501	1.98518e-06	1.5207e-05
0.0269231	0.0269231	-0.06601	2.02639e-06	1.52293e-05
0.0275063	0.0275063	-0.06701	2.0482e-06	1.52413e-05
0.0280955	0.0280955	-0.06801	2.08463e-06	1.5261e-05
0.0286865	0.0286865	-0.06901	2.11876e-06	1.52796e-05
0.0292792	0.0292792	-0.07001	2.15065e-06	1.5297e-05
0.0298735	0.0298735	-0.07101	2.18035e-06	1.53132e-05
0.0304737	0.0304737	-0.07201	2.22484e-06	1.53373e-05
0.031071	0.031071	-0.07301	2.2503e-06	1.53513e-05
