1e+08	0	3e+07
1.00601e+08	0	2.99893e+07
1.01068e+08	0	2.99683e+07
1.01419e+08	0	2.99431e+07
1.01684e+08	0	2.9915e+07
1.01879e+08	0	2.98848e+07
1.02014e+08	0	2.98531e+07
1.02098e+08	0	2.982e+07
1.02138e+08	0	2.97858e+07
1.02138e+08	0	2.97504e+07
1.02102e+08	0	2.9714e+07
1.02033e+08	0	2.9677e+07
1.01936e+08	0	2.96395e+07
1.01811e+08	0	2.96011e+07
1.01659e+08	0	2.95618e+07
1.01485e+08	0	2.95222e+07
1.01291e+08	0	2.94822e+07
1.01075e+08	0	2.94414e+07
1.00842e+08	0	2.94003e+07
1.00592e+08	0	2.9359e+07
1.00324e+08	0	2.93169e+07
1.00042e+08	0	2.92746e+07
9.97474e+07	0	2.92321e+07
9.94404e+07	0	2.91895e+07
9.91185e+07	0	2.91461e+07
9.87861e+07	0	2.91026e+07
9.844e+07	0	2.90584e+07
9.80887e+07	0	2.90146e+07
9.7725e+07	0	2.89702e+07
9.73533e+07	0	2.89256e+07
9.69743e+07	0	2.88809e+07
9.65843e+07	0	2.88357e+07
9.61923e+07	0	2.87909e+07
9.57901e+07	0	2.87454e+07
9.53826e+07	0	2.86999e+07
9.49655e+07	0	2.86539e+07
9.45484e+07	0	2.86083e+07
9.41225e+07	0	2.85621e+07
9.36927e+07	0	2.85159e+07
9.32594e+07	0	2.84696e+07
9.28229e+07	0	2.84233e+07
9.23835e+07	0	2.8377e+07
9.19368e+07	0	2.83302e+07
9.14877e+07	0	2.82834e+07
9.10414e+07	0	2.8237e+07
9.05885e+07	0	2.81901e+07
9.01338e+07	0	2.81433e+07
8.96731e+07	0	2.80959e+07
8.92161e+07	0	2.80491e+07
8.87532e+07	0	2.80017e+07
8.82945e+07	0	2.79549e+07
8.78303e+07	0	2.79076e+07
8.73658e+07	0	2.78603e+07
8.6901e+07	0	2.7813e+07
8.64361e+07	0	2.77658e+07
8.59665e+07	0	2.77181e+07
8.5502e+07	0	2.76709e+07
8.5033e+07	0	2.76233e+07
8.45694e+07	0	2.75762e+07
8.41016e+07	0	2.75287e+07
8.36345e+07	0	2.74812e+07
8.31683e+07	0	2.74338e+07
8.27031e+07	0	2.73864e+07
8.2239e+07	0	2.7339e+07
8.17761e+07	0	2.72917e+07
8.13144e+07	0	2.72445e+07
8.08493e+07	0	2.71969e+07
8.03905e+07	0	2.71497e+07
7.99285e+07	0	2.71022e+07
7.9468e+07	0	2.70548e+07
7.90141e+07	0	2.70078e+07
7.85571e+07	0	2.69605e+07
7.8102e+07	0	2.69133e+07
7.76488e+07	0	2.68661e+07
7.71976e+07	0	2.6819e+07
7.67483e+07	0	2.67719e+07
7.6301e+07	0	2.6725e+07
7.58514e+07	0	2.66776e+07
7.54085e+07	0	2.66308e+07
7.49631e+07	0	2.65836e+07
7.45247e+07	0	2.6537e+07
7.40839e+07	0	2.64899e+07
7.36501e+07	0	2.64435e+07
7.32141e+07	0	2.63966e+07
7.27804e+07	0	2.63498e+07
7.23537e+07	0	2.63036e+07
7.1925e+07	0	2.6257e+07
7.14988e+07	0	2.62105e+07
7.1075e+07	0	2.6164e+07
7.06539e+07	0	2.61177e+07
7.02352e+07	0	2.60715e+07
6.98191e+07	0	2.60253e+07
6.94055e+07	0	2.59793e+07
6.89904e+07	0	2.59328e+07
6.85822e+07	0	2.5887e+07
6.81766e+07	0	2.58412e+07
6.77734e+07	0	2.57955e+07
6.73691e+07	0	2.57495e+07
6.69713e+07	0	2.5704e+07
6.65723e+07	0	2.56581e+07
6.61798e+07	0	2.56128e+07
6.57862e+07	0	2.55672e+07
6.5399e+07	0	2.55221e+07
6.50108e+07	0	2.54766e+07
6.46252e+07	0	2.54312e+07
6.42461e+07	0	2.53864e+07
6.38661e+07	0	2.53413e+07
6.34886e+07	0	2.52962e+07
6.31139e+07	0	2.52513e+07
6.27418e+07	0	2.52064e+07
6.23761e+07	0	2.51621e+07
6.20095e+07	0	2.51174e+07
6.16456e+07	0	2.50729e+07
6.12843e+07	0	2.50284e+07
6.09257e+07	0	2.49841e+07
6.05698e+07	0	2.49398e+07
6.02165e+07	0	2.48957e+07
5.98659e+07	0	2.48516e+07
5.95144e+07	0	2.48073e+07
5.91693e+07	0	2.47634e+07
5.88267e+07	0	2.47197e+07
5.84867e+07	0	2.46761e+07
5.81493e+07	0	2.46325e+07
5.78143e+07	0	2.45891e+07
5.74788e+07	0	2.45453e+07
5.71493e+07	0	2.45021e+07
5.68222e+07	0	2.4459e+07
5.64942e+07	0	2.44155e+07
5.61725e+07	0	2.43726e+07
5.5853e+07	0	2.43298e+07
5.55328e+07	0	2.42867e+07
5.52186e+07	0	2.42441e+07
5.49065e+07	0	2.42016e+07
5.45941e+07	0	2.41587e+07
5.42871e+07	0	2.41164e+07
5.39795e+07	0	2.40738e+07
5.36775e+07	0	2.40317e+07
5.33748e+07	0	2.39893e+07
5.30777e+07	0	2.39474e+07
5.27798e+07	0	2.39052e+07
5.24874e+07	0	2.38635e+07
5.21945e+07	0	2.38215e+07
5.19065e+07	0	2.378e+07
5.16185e+07	0	2.37382e+07
5.13322e+07	0	2.36965e+07
5.10518e+07	0	2.36553e+07
5.07705e+07	0	2.36138e+07
5.04939e+07	0	2.35728e+07
5.02176e+07	0	2.35315e+07
4.99431e+07	0	2.34903e+07
4.96733e+07	0	2.34496e+07
4.94038e+07	0	2.34087e+07
4.9136e+07	0	2.33678e+07
4.88699e+07	0	2.3327e+07
4.86097e+07	0	2.32867e+07
4.83487e+07	0	2.32461e+07
4.80894e+07	0	2.32056e+07
4.78347e+07	0	2.31656e+07
4.75805e+07	0	2.31253e+07
4.73279e+07	0	2.30851e+07
4.70771e+07	0	2.3045e+07
4.68281e+07	0	2.3005e+07
4.65846e+07	0	2.29655e+07
4.63405e+07	0	2.29257e+07
4.60982e+07	0	2.2886e+07
4.58575e+07	0	2.28464e+07
4.56186e+07	0	2.28068e+07
4.53849e+07	0	2.27678e+07
4.51509e+07	0	2.27285e+07
4.49186e+07	0	2.26893e+07
4.4688e+07	0	2.26501e+07
4.44591e+07	0	2.26111e+07
4.42319e+07	0	2.25721e+07
4.4009e+07	0	2.25337e+07
4.37866e+07	0	2.24949e+07
4.35659e+07	0	2.24563e+07
4.33469e+07	0	2.24178e+07
4.31295e+07	0	2.23793e+07
4.29137e+07	0	2.23409e+07
4.26997e+07	0	2.23026e+07
4.24872e+07	0	2.22644e+07
4.22764e+07	0	2.22263e+07
4.20672e+07	0	2.21883e+07
4.18629e+07	0	2.21508e+07
4.16583e+07	0	2.2113e+07
4.14553e+07	0	2.20753e+07
4.1254e+07	0	2.20376e+07
4.10542e+07	0	2.20001e+07
4.0856e+07	0	2.19627e+07
4.06593e+07	0	2.19253e+07
4.04642e+07	0	2.1888e+07
4.02707e+07	0	2.18508e+07
4.00787e+07	0	2.18138e+07
3.98882e+07	0	2.17767e+07
