1.7e-06	1.7e-06	-1e-05	0	0
0.0001717	0.0001717	-0.00101	0	0
0.0003417	0.0003417	-0.00201	0	0
0.0005117	0.0005117	-0.00301	0	0
0.0006817	0.0006817	-0.00401	0	0
0.0008517	0.0008517	-0.00501	0	0
0.0010217	0.0010217	-0.00601	0	0
0.00161558	0.00161558	-0.00701	1.27104e-05	2.09745e-05
0.00276922	0.00276922	-0.00801	1.26562e-05	2.09385e-05
0.00391991	0.00391991	-0.00901	1.2602e-05	2.09027e-05
0.00506766	0.00506766	-0.01001	1.25479e-05	2.08671e-05
0.00621247	0.00621247	-0.01101	1.24939e-05	2.08317e-05
0.00735435	0.00735435	-0.01201	1.24401e-05	2.07965e-05
0.00849332	0.00849332	-0.01301	1.23863e-05	2.07614e-05
0.00962937	0.00962937	-0.01401	1.23326e-05	2.07265e-05
0.0107625	0.0107625	-0.01501	1.2279e-05	2.06918e-05
0.0118928	0.0118928	-0.01601	1.22255e-05	2.06572e-05
0.0130201	0.0130201	-0.01701	1.21721e-05	2.06229e-05
0.0141446	0.0141446	-0.01801	1.21188e-05	2.05887e-05
0.0152662	0.0152662	-0.01901	1.20656e-05	2.05546e-05
0.016385	0.016385	-0.02001	1.20125e-05	2.05207e-05
0.0175009	0.0175009	-0.02101	1.19595e-05	2.0487e-05
0.0186139	0.0186139	-0.02201	1.19065e-05	2.04535e-05
0.0197241	0.0197241	-0.02301	1.18537e-05	2.04201e-05
0.0208314	0.0208314	-0.02401	1.1801e-05	2.03868e-05
0.021936	0.021936	-0.02501	1.17484e-05	2.03538e-05
0.0230377	0.0230377	-0.02601	1.16958e-05	2.03208e-05
0.0241366	0.0241366	-0.02701	1.16434e-05	2.02881e-05
0.0252327	0.0252327	-0.02801	1.15911e-05	2.02554e-05
0.026326	0.026326	-0.02901	1.15388e-05	2.0223e-05
0.0274165	0.0274165	-0.03001	1.14867e-05	2.01907e-05
0.0285042	0.0285042	-0.03101	1.14347e-05	2.01585e-05
