6.89476e+06	0
1.01948e+07	9.9e+06
1.34948e+07	1.98e+07
1.67948e+07	2.97e+07
2.00948e+07	3.96e+07
2.33948e+07	4.95e+07
2.66948e+07	5.94e+07
2.97538e+07	6.85773e+07
2.9613e+07	6.81547e+07
2.94736e+07	6.77365e+07
2.93356e+07	6.73226e+07
2.91991e+07	6.6913e+07
2.9064e+07	6.65077e+07
2.89303e+07	6.61065e+07
2.87979e+07	6.57094e+07
2.86669e+07	6.53164e+07
2.85373e+07	6.49275e+07
2.84089e+07	6.45425e+07
2.82819e+07	6.41615e+07
2.81562e+07	6.37843e+07
2.80317e+07	6.3411e+07
2.79086e+07	6.30414e+07
2.77866e+07	6.26757e+07
2.7666e+07	6.23136e+07
2.75465e+07	6.19552e+07
2.74282e+07	6.16004e+07
2.73111e+07	6.12491e+07
2.71952e+07	6.09015e+07
2.70805e+07	6.05573e+07
2.69669e+07	6.02165e+07
2.68545e+07	5.98792e+07
2.67432e+07	5.95452e+07
2.66329e+07	5.92146e+07
2.65238e+07	5.88872e+07
2.64158e+07	5.85631e+07
2.63088e+07	5.82423e+07
2.62029e+07	5.79246e+07
2.60981e+07	5.761e+07
2.59943e+07	5.72986e+07
2.58915e+07	5.69902e+07
2.57897e+07	5.66849e+07
2.56889e+07	5.63825e+07
2.55891e+07	5.60831e+07
2.54903e+07	5.57867e+07
2.53925e+07	5.54932e+07
2.52956e+07	5.52025e+07
2.51996e+07	5.49146e+07
2.51046e+07	5.46296e+07
2.50105e+07	5.43473e+07
2.49173e+07	5.40678e+07
2.48251e+07	5.37909e+07
2.47337e+07	5.35168e+07
2.46432e+07	5.32452e+07
2.45535e+07	5.29763e+07
2.44648e+07	5.271e+07
2.43768e+07	5.24463e+07
2.42898e+07	5.2185e+07
2.42035e+07	5.19263e+07
2.41181e+07	5.167e+07
2.40335e+07	5.14162e+07
2.39497e+07	5.11648e+07
2.38667e+07	5.09158e+07
2.37845e+07	5.06691e+07
2.3703e+07	5.04248e+07
2.36223e+07	5.01828e+07
2.35424e+07	4.9943e+07
2.34633e+07	4.97056e+07
2.33849e+07	4.94703e+07
2.33072e+07	4.92373e+07
2.32302e+07	4.90065e+07
2.3154e+07	4.87778e+07
2.30785e+07	4.85513e+07
2.30037e+07	4.83268e+07
2.29296e+07	4.81045e+07
2.28562e+07	4.78842e+07
2.27834e+07	4.7666e+07
2.27114e+07	4.74498e+07
2.264e+07	4.72356e+07
2.25692e+07	4.70234e+07
2.24991e+07	4.68131e+07
2.24297e+07	4.66048e+07
2.23609e+07	4.63983e+07
2.22927e+07	4.61938e+07
2.22252e+07	4.59912e+07
2.21582e+07	4.57904e+07
2.20919e+07	4.55914e+07
2.20262e+07	4.53943e+07
2.19611e+07	4.5199e+07
2.18966e+07	4.50054e+07
2.18326e+07	4.48136e+07
2.17693e+07	4.46235e+07
2.17065e+07	4.44351e+07
2.16443e+07	4.42485e+07
2.15826e+07	4.40635e+07
2.15215e+07	4.38802e+07
2.14609e+07	4.36986e+07
2.14009e+07	4.35185e+07
2.13415e+07	4.33401e+07
2.12825e+07	4.31633e+07
2.12241e+07	4.29881e+07
2.11662e+07	4.28144e+07
2.11088e+07	4.26423e+07
2.1052e+07	4.24717e+07
2.09956e+07	4.23026e+07
2.09398e+07	4.2135e+07
2.08844e+07	4.19689e+07
2.08295e+07	4.18043e+07
2.07751e+07	4.16411e+07
2.07212e+07	4.14794e+07
2.06678e+07	4.13191e+07
2.06148e+07	4.11601e+07
2.05623e+07	4.10026e+07
2.05103e+07	4.08465e+07
2.04587e+07	4.06917e+07
2.04075e+07	4.05383e+07
2.03568e+07	4.03862e+07
2.03066e+07	4.02355e+07
2.02568e+07	4.0086e+07
2.02074e+07	3.99379e+07
2.01584e+07	3.9791e+07
2.01099e+07	3.96454e+07
2.00618e+07	3.95011e+07
2.00141e+07	3.9358e+07
1.99668e+07	3.92162e+07
1.99199e+07	3.90755e+07
1.98735e+07	3.89361e+07
1.98274e+07	3.87979e+07
1.97817e+07	3.86608e+07
1.97364e+07	3.8525e+07
1.96915e+07	3.83903e+07
1.9647e+07	3.82567e+07
1.96028e+07	3.81243e+07
1.95591e+07	3.7993e+07
1.95157e+07	3.78628e+07
1.94727e+07	3.77337e+07
1.943e+07	3.76057e+07
1.93877e+07	3.74788e+07
1.93458e+07	3.7353e+07
1.93042e+07	3.72282e+07
1.92629e+07	3.71045e+07
1.9222e+07	3.69818e+07
1.91815e+07	3.68602e+07
1.91413e+07	3.67396e+07
1.91014e+07	3.66199e+07
1.90619e+07	3.65013e+07
1.90227e+07	3.63837e+07
1.89838e+07	3.62671e+07
1.89452e+07	3.61514e+07
1.8907e+07	3.60367e+07
1.88691e+07	3.59229e+07
1.88315e+07	3.58101e+07
1.87942e+07	3.56982e+07
1.87572e+07	3.55873e+07
1.87205e+07	3.54773e+07
1.86841e+07	3.53681e+07
1.86481e+07	3.52599e+07
1.86123e+07	3.51526e+07
1.85768e+07	3.50461e+07
1.85416e+07	3.49406e+07
1.85067e+07	3.48358e+07
1.84721e+07	3.4732e+07
1.84378e+07	3.4629e+07
1.84037e+07	3.45268e+07
1.83699e+07	3.44255e+07
1.83364e+07	3.4325e+07
1.83032e+07	3.42253e+07
1.82702e+07	3.41265e+07
1.82376e+07	3.40284e+07
1.82051e+07	3.39311e+07
1.8173e+07	3.38346e+07
1.81411e+07	3.37389e+07
1.81094e+07	3.3644e+07
1.8078e+07	3.35498e+07
1.80469e+07	3.34564e+07
1.8016e+07	3.33638e+07
1.79854e+07	3.32719e+07
1.7955e+07	3.31807e+07
1.79248e+07	3.30903e+07
1.78949e+07	3.30006e+07
1.78653e+07	3.29116e+07
1.78358e+07	3.28233e+07
1.78067e+07	3.27357e+07
1.77777e+07	3.26488e+07
1.7749e+07	3.25626e+07
1.77205e+07	3.24771e+07
1.76922e+07	3.23923e+07
1.76641e+07	3.23082e+07
1.76363e+07	3.22247e+07
1.76087e+07	3.21419e+07
1.75813e+07	3.20597e+07
1.75542e+07	3.19782e+07
1.75272e+07	3.18973e+07
1.75005e+07	3.18171e+07
1.74739e+07	3.17375e+07
1.74476e+07	3.16585e+07
1.74215e+07	3.15802e+07
1.73956e+07	3.15024e+07
