16-4				
p	q	astrain	rstrain1	rstrain2
1011.926	31.3731	0	0	0
1028.841533	82.1197	2.6123E-05	-2.0241E-05	0
1031.258033	89.3692	2.5657E-05	-2.0241E-05	0
1034.526533	96.6187	2.5224E-05	0	0
1031.258033	89.3692	5.4975E-05	0	0
1032.110033	89.3692	5.4975E-05	-2.0241E-05	0
1041.775967	118.367	5.3144E-05	-2.0241E-05	0
1041.775967	118.367	8.2429E-05	-2.0241E-05	0
1040.4643	132.858	8.173E-05	-1.9886E-05	3.55E-07
1038.047633	125.608	8.2196E-05	-1.9886E-05	3.55E-07
1050.589967	147.365	0.000109916	-2.0241E-05	0
1048.173633	140.116	0.000081065	-2.0241E-05	0
1047.713633	154.606	8.0366E-05	-1.9886E-05	3.55E-07
1053.006633	154.615	0.000109451	-2.0241E-05	0
1055.422967	161.864	0.000138269	-2.0241E-05	0
1061.107967	176.363	0.000137371	-2.0241E-05	-2.0362E-05
1058.691633	169.114	0.000137837	-2.0241E-05	0
1057.839633	169.114	0.000167121	-2.0241E-05	0
1065.940967	190.862	0.000165757	-2.0241E-05	0
1059.7963	190.854	0.000195274	-1.9886E-05	3.55E-07
1067.505633	198.112	0.000194575	-2.0241E-05	0
1062.212967	198.104	0.000224093	-1.9886E-05	3.55E-07
1064.6293	205.353	0.000223627	-1.9886E-05	3.55E-07
1072.338633	212.611	0.000222961	-2.0241E-05	0
1068.357633	198.112	0.00022386	-2.0241E-05	0
1073.190633	212.611	0.000222961	0	0
1077.171633	227.11	0.000280632	-2.0241E-05	-2.0362E-05
1067.045967	212.603	0.000252479	-1.9886E-05	3.55E-07
1079.5883	234.36	0.000280166	-2.0241E-05	0
1077.171633	227.11	0.000280632	-2.0241E-05	0
1077.171633	227.11	0.000280632	-2.0241E-05	-2.0362E-05
1080.4403	234.36	0.000309484	-2.0241E-05	0
1079.5883	234.36	0.000309484	-2.0241E-05	0
1079.5883	234.36	0.000338768	-2.0241E-05	0
1082.856633	241.609	0.000338302	-2.0241E-05	0
1080.4403	234.36	0.000338768	-2.0241E-05	0
1079.9803	248.85	0.000367354	-1.9886E-05	3.55E-07
1084.4213	248.859	0.000367154	-2.0241E-05	0
1084.4213	248.859	0.000367154	-2.0241E-05	0
1085.2733	248.859	0.000396439	-2.0241E-05	0
1089.2543	263.358	0.000395507	-2.0241E-05	0
1086.837633	256.108	0.000395973	-2.0241E-05	-2.0362E-05
1083.9613	263.349	0.00039574	-1.9886E-05	3.55E-07
1094.0873	277.857	0.000453178	-2.0241E-05	0
1094.0873	277.857	0.000453178	-2.0241E-05	-2.0362E-05
1091.670633	270.607	0.000453644	-2.0241E-05	0
1089.2543	263.358	0.000454109	-2.0241E-05	0
