16-2				
p	q	astrain	rstrain1	rstrain2
5625.540333	1888.813	0.001463053	-0.000121165	-0.000121902
5635.607	1903.173	0.001462055	-0.000121567	-0.000122237
5630.323667	1903.163	0.00149142	-0.000121165	-0.000121902
5645.173667	1931.873	0.001518822	-0.000121567	-0.000142599
5650.312333	1960.573	0.001487828	-0.000121165	-0.000121902
5660.379	1974.933	0.001516129	-0.000121567	-0.000142599
5649.460333	1960.573	0.001517126	-0.000121165	-0.000142264
5654.243667	1974.923	0.001545494	-0.00014146	-0.000142264
5673.380333	2032.333	0.001541902	-0.00014146	-0.000142264
5669.093667	2003.633	0.001543598	-0.000141795	-0.000142599
5674.232333	2032.333	0.001571167	-0.00014146	-0.000142264
5698.652333	2089.753	0.001596741	-0.000141795	-0.000142599
5693.865667	2075.393	0.001597639	-0.000141795	-0.000142599
5688.230333	2061.043	0.001598536	-0.000141795	-0.000142599
5712.150333	2132.803	0.001623312	-0.000141795	-0.000142599
5703.435667	2104.103	0.001625108	-0.000141795	-0.000142599
5716.933667	2147.153	0.001622414	-0.000141795	-0.000142599
5716.933667	2147.153	0.001651679	-0.000141795	-0.000142599
5716.933667	2147.153	0.001651679	-0.000141795	-0.000142599
5731.287	2190.213	0.001678284	-0.000141795	-0.000142599
5736.922333	2204.563	0.001677386	-0.000141795	-0.000142599
5716.437	2161.503	0.001650881	-0.000161688	-0.000142264
5745.637	2233.263	0.001704855	-0.000162023	-0.000162961
5746.489	2233.263	0.001704855	-0.000162023	-0.000162961
5735.570333	2218.903	0.001705853	-0.000161688	-0.000142264
5765.283667	2276.333	0.001702062	-0.000162358	-0.000163296
5764.773667	2290.673	0.001730529	-0.000162023	-0.000162961
5769.557	2305.023	0.001729631	-0.000162023	-0.000162961
5764.277	2305.023	0.001758995	-0.00014146	-0.000162626
5759.990333	2276.323	0.001731426	-0.000162023	-0.000162961
5779.127	2333.733	0.001786365	-0.000162023	-0.000183322
5784.762333	2348.083	0.001785467	-0.000162023	-0.000162961
5775.195667	2319.383	0.001787263	-0.000162023	-0.000162961
5817.397	2448.543	0.001837745	-0.000162023	-0.000162961
5793.477	2376.783	0.001812936	-0.000162023	-0.000162961
5807.830333	2419.843	0.001810243	-0.000162023	-0.000162961
5797.763667	2405.483	0.00181124	-0.000161688	-0.000142264
5807.830333	2419.843	0.001839541	-0.000162023	-0.000162961
5817.397	2448.543	0.001837745	-0.000162023	-0.000162961
5818.249	2448.543	0.001837745	-0.000162023	-0.000162961
5817.752333	2462.893	0.001866212	-0.000161688	-0.000162626
5822.183667	2462.903	0.001866112	-0.000162023	-0.000162961
5846.103667	2534.663	0.001920153	-0.000182317	-0.000162961
5846.955667	2534.663	0.001890888	-0.000162023	-0.000183322
5842.169	2520.303	0.001891786	-0.000182317	-0.000183322
5850.887	2549.013	0.001919255	-0.000182317	-0.000183322
5850.887	2549.013	0.001919255	-0.000162023	-0.000183322
5846.455667	2549.003	0.00194862	-0.000161688	-0.000182987
5855.170333	2577.703	0.001946824	-0.000181982	-0.000182987
5861.305667	2577.713	0.001946724	-0.000182317	-0.000183322
5865.237	2592.063	0.001945826	-0.000182317	-0.000183322
5884.373667	2649.473	0.0019715	-0.000182317	-0.000183322
5880.442333	2635.123	0.001972397	-0.000182317	-0.000183322
5870.375667	2620.763	0.001973395	-0.000181982	-0.000182987
5890.009	2663.823	0.0019999	-0.000182317	-0.000183322
5883.873667	2663.813	0.001999966	-0.00020221	-0.000182987
5908.293667	2721.233	0.002054838	-0.000182317	-0.000183322
5898.727	2692.533	0.002027369	-0.000202545	-0.000183322
5917.860333	2749.933	0.002053043	-0.000202545	-0.000183322
5918.712333	2749.933	0.002082308	-0.000202545	-0.000183322
5917.860333	2749.933	0.002053043	-0.000202545	-0.000203751
5908.645667	2735.573	0.002083305	-0.00020221	-0.000203349
5932.213667	2792.993	0.002079614	-0.000202545	-0.000203751
5927.782333	2792.983	0.002108979	-0.000181982	-0.000203349
5946.567	2836.053	0.002106185	-0.000202545	-0.000203751
5946.919	2850.393	0.002105387	-0.00020221	-0.000203349
5951.350333	2850.403	0.002134552	-0.000202545	-0.000203751
5946.567	2836.053	0.00213545	-0.000202545	-0.000203751
5946.067	2850.393	0.002134652	-0.00020221	-0.000203349
5980.563667	2922.173	0.002159261	-0.00020288	-0.000204086
5961.769	2879.103	0.002162022	-0.000202545	-0.000224113
5965.700333	2893.453	0.002161124	-0.000202545	-0.000203751
5985.689	2950.863	0.00218683	-0.000202545	-0.000203751
5990.130333	2950.873	0.002215996	-0.00020288	-0.000204086
5974.770333	2936.503	0.002187828	-0.000222505	-0.000223778
5984.837	2950.863	0.002216096	-0.00022284	-0.000203751
5980.405667	2950.853	0.002216195	-0.000222505	-0.000203349
6019.179	3051.333	0.00226834	-0.00022284	-0.000224113
5984.340333	2965.213	0.002244562	-0.000222505	-0.000203349
6014.392333	3036.973	0.002239973	-0.00022284	-0.000224113
6018.327	3051.333	0.00226834	-0.00022284	-0.000224113
6013.540333	3036.973	0.002298503	-0.00022284	-0.000224113
6013.540333	3036.973	0.002269238	-0.00022284	-0.000224113
6013.043667	3051.323	0.002297705	-0.000222505	-0.000223778
6033.529	3094.383	0.002294912	-0.00022284	-0.000224113
6027.893667	3080.033	0.002325075	-0.00022284	-0.000224113
6043.099	3123.093	0.002322381	-0.00022284	-0.000224113
6037.460333	3108.733	0.002352577	-0.00022284	-0.000224113
6038.312333	3108.733	0.002352577	-0.000243068	-0.000224113
6046.530333	3151.783	0.00234995	-0.000222505	-0.000223778
6051.813667	3151.793	0.002349883	-0.00022284	-0.000224113
6051.813667	3151.793	0.002379148	-0.00022284	-0.000224113
6061.380333	3180.493	0.002377353	-0.000243068	-0.000224113
6070.950333	3209.203	0.002404822	-0.000243068	-0.000224113
6080.517	3237.903	0.002403026	-0.000243068	-0.000244474
6071.302333	3223.543	0.002433289	-0.000242733	-0.000244139
6070.950333	3209.203	0.002404822	-0.000243068	-0.000224113
6075.233667	3237.893	0.002432391	-0.000242733	-0.000223778
6095.222333	3295.303	0.002458064	-0.000242733	-0.000244139
6099.653667	3295.313	0.002457964	-0.000243068	-0.000244474
6094.870333	3280.963	0.002458862	-0.000243068	-0.000244474
6094.370333	3295.303	0.002458064	-0.000242733	-0.000244139
6109.220333	3324.013	0.002485434	-0.000243068	-0.000224113
6118.790333	3352.723	0.002483638	-0.000243068	-0.000244474
6099.153667	3309.653	0.002486431	-0.000242733	-0.000244139
6128.357	3381.423	0.002540405	-0.000243068	-0.000244474
6137.923667	3410.123	0.00253861	-0.000263362	-0.000244474
6133.140333	3395.773	0.002539508	-0.000243068	-0.000244474
6123.573667	3367.073	0.002541303	-0.000243068	-0.000244474
6137.923667	3410.123	0.002567875	-0.000243068	-0.000244474
6143.062333	3438.823	0.002566179	-0.000263027	-0.000244139
6157.060333	3467.533	0.002593548	-0.000263362	-0.000264836
6147.493667	3438.833	0.002595344	-0.000263362	-0.000244474
6157.415667	3481.883	0.002622015	-0.000263027	-0.000264501
6170.913667	3524.933	0.002619321	-0.000263027	-0.000264501
6166.630333	3496.243	0.002621017	-0.000263362	-0.000264836
6171.413667	3510.593	0.002620119	-0.000263362	-0.000264836
6166.630333	3496.243	0.002621017	-0.000263362	-0.000264836
6181.832333	3539.293	0.002647589	-0.000263362	-0.000264836
6196.185667	3582.353	0.00267416	-0.000263362	-0.000264836
6200.969	3596.703	0.002673262	-0.00028359	-0.000264836
6205.752333	3611.053	0.002672364	-0.00028359	-0.000264836
6209.683667	3625.403	0.002700765	-0.00028359	-0.000264836
6214.470333	3639.763	0.002699867	-0.00028359	-0.000264836
6200.469	3611.043	0.002701729	-0.000283255	-0.000284863
6214.470333	3639.763	0.002699867	-0.00028359	-0.000264836
6224.889	3668.463	0.002727336	-0.00028359	-0.000264836
6210.039	3639.753	0.002729232	-0.000283255	-0.000264501
6233.603667	3697.163	0.002754805	-0.00028359	-0.000285198
6224.037	3668.463	0.002727336	-0.00028359	-0.000285198
6244.025667	3725.873	0.002753009	-0.00028359	-0.000285198
6229.172333	3697.153	0.00278417	-0.000283255	-0.000284863
6257.523667	3768.923	0.002808846	-0.00028359	-0.000285198
6258.375667	3768.923	0.002779581	-0.00028359	-0.000285198
6281.799	3855.033	0.002832823	-0.00030355	-0.000284863
6267.093667	3797.633	0.00280705	-0.00028359	-0.000285198
6267.093667	3797.633	0.002836315	-0.00028359	-0.000285198
6267.093667	3797.633	0.002836315	-0.00028359	-0.000285198
6295.797	3883.743	0.002860226	-0.000303885	-0.000305559
6300.580333	3898.093	0.002888593	-0.000303885	-0.000305559
6300.580333	3898.093	0.002888593	-0.000303885	-0.000305559
6306.215667	3912.443	0.00285843	-0.000303885	-0.000305559
6300.580333	3898.093	0.002888593	-0.000303885	-0.000305559
