16-1				
p	q	astrain	rstrain1	rstrain2
8005.075755	6.2392652	0	0	0
8036.372558	115.9996752	2.26622E-05	-2.00202E-05	3.36247E-07
8036.372558	115.9996752	2.26622E-05	-2.00202E-05	3.36247E-07
8048.983225	137.9616752	7.99002E-05	-2.0343E-05	0
8021.736725	72.0921752	5.45757E-05	-2.00202E-05	3.36247E-07
8034.347492	94.0544752	5.32779E-05	-2.0343E-05	0
8039.226225	108.6906752	5.23794E-05	-2.0343E-05	0
8036.372558	115.9996752	5.19468E-05	-2.00202E-05	3.36247E-07
8051.422558	145.2796752	5.0183E-05	-2.0343E-05	0
8046.543892	130.6436752	5.10483E-05	-2.0343E-05	0
8043.690558	137.9536752	5.06156E-05	-2.00202E-05	3.36247E-07
8046.981892	145.2716752	5.0183E-05	-2.00202E-05	3.36247E-07
8061.617558	189.1786752	0.00010609	-2.00202E-05	3.36247E-07
8056.301225	159.9156752	7.85691E-05	-2.0343E-05	0
8071.789225	203.8236752	0.000105191	-2.0343E-05	0
8061.617558	189.1786752	0.00010609	-2.00202E-05	3.36247E-07
8078.255225	225.7776752	0.000103894	-2.0343E-05	0
8064.471225	181.8696752	0.000106522	-2.0343E-05	-2.04438E-05
8065.644225	203.8146752	0.000105225	-2.00202E-05	-2.01076E-05
8068.497892	196.5056752	0.000105657	-2.0343E-05	0
8066.496225	203.8146752	0.000105225	-2.00202E-05	-2.01076E-05
8071.374892	218.4506752	0.000133611	-2.00202E-05	-2.01076E-05
8068.083558	211.1326752	0.000134043	-2.00202E-05	3.36247E-07
8073.814225	225.7686752	0.000103894	-2.00202E-05	-2.01076E-05
8076.253558	233.0866752	0.000132712	-2.00202E-05	-2.01076E-05
8078.692892	240.4046752	0.00013228	-2.00202E-05	-2.01076E-05
8090.451558	262.3666752	0.000160233	-2.0343E-05	-2.04438E-05
8085.158892	262.3586752	0.000130948	-2.00202E-05	-2.01076E-05
8095.330225	277.0026752	0.000159368	-2.0343E-05	-2.04438E-05
8094.915892	291.6296752	0.000158469	-2.00202E-05	-2.01076E-05
8107.526892	313.5926752	0.000157138	-4.06792E-05	-2.04438E-05
8105.939558	306.2746752	0.000157604	-2.0343E-05	-2.04438E-05
8097.355225	298.9476752	0.000187321	-2.00202E-05	-2.01076E-05
8107.112558	328.2196752	0.000185557	-2.00202E-05	-2.01076E-05
8099.794558	306.2656752	0.000186889	-2.00202E-05	-2.01076E-05
8115.282558	350.1736752	0.000184226	-4.03564E-05	-2.01076E-05
8112.843225	342.8556752	0.000213977	-2.00202E-05	-2.01076E-05
8109.551892	335.5376752	0.000185125	-2.00202E-05	-2.01076E-05
8109.551892	335.5376752	0.000185125	-4.03564E-05	-2.01076E-05
8126.627225	386.7636752	0.000211314	-4.03564E-05	-2.01076E-05
8125.039892	379.4456752	0.000241032	-4.03564E-05	-2.01076E-05
8131.919892	386.7716752	0.000240599	-4.06792E-05	-2.04438E-05
8120.161225	364.8096752	0.000212646	-2.00202E-05	-2.01076E-05
8133.944892	408.7166752	0.000239268	-4.03564E-05	-2.01076E-05
8133.944892	408.7166752	0.000239268	-4.03564E-05	-2.01076E-05
8133.944892	408.7166752	0.000239268	-4.03564E-05	-2.01076E-05
8133.944892	408.7166752	0.000239268	-4.03564E-05	-2.01076E-05
8138.823558	423.3526752	0.000238369	-4.03564E-05	-2.01076E-05
8136.384225	416.0346752	0.000238835	-4.03564E-05	-2.01076E-05
8133.944892	408.7166752	0.000239268	-4.03564E-05	-2.01076E-05
8144.554225	437.9886752	0.000266789	-4.03564E-05	-2.01076E-05
8148.994892	437.9966752	0.000266789	-4.06792E-05	-4.08877E-05
8156.750892	474.5786752	0.000264592	-4.03564E-05	-2.01076E-05
8154.725558	452.6326752	0.000295175	-4.06792E-05	-2.04438E-05
8176.679558	518.4946752	0.000291215	-4.06792E-05	-4.08877E-05
8171.386558	518.4856752	0.000291215	-4.03564E-05	-4.05514E-05
8173.388225	511.1766752	0.000291647	-4.06792E-05	-2.04438E-05
8165.655892	503.8496752	0.000321398	-4.03564E-05	-2.01076E-05
8168.095225	511.1676752	0.000291647	-4.03564E-05	-4.05514E-05
8173.388225	511.1766752	0.000320932	-4.06792E-05	-4.08877E-05
8168.947225	511.1676752	0.000291647	-4.03564E-05	-4.05514E-05
8174.240225	511.1766752	0.000320932	-4.06792E-05	-4.08877E-05
8175.413225	533.1216752	0.000319601	-4.03564E-05	-4.05514E-05
8192.902558	569.7196752	0.000346689	-4.06792E-05	-4.08877E-05
8176.265225	533.1216752	0.000319601	-4.03564E-05	-4.05514E-05
8183.145558	540.4486752	0.000348453	-4.06792E-05	-4.08877E-05
8182.731225	555.0756752	0.000347587	-4.03564E-05	-4.05514E-05
8190.901225	577.0296752	0.000346256	-4.03564E-05	-4.05514E-05
8193.340558	584.3476752	0.000345824	-4.03564E-05	-4.05514E-05
8194.927892	591.6656752	0.000374642	-4.03564E-05	-4.05514E-05
8194.927892	591.6656752	0.000345358	-4.03564E-05	-4.05514E-05
8192.488558	584.3476752	0.000345824	-4.03564E-05	-4.05514E-05
8200.658225	606.3006752	0.000403062	-4.03564E-05	-4.05514E-05
8194.927892	591.6656752	0.000374642	-4.03564E-05	-4.05514E-05
8202.659892	598.9916752	0.00037421	-4.06792E-05	-4.08877E-05
8194.927892	591.6656752	0.000374642	-4.03564E-05	-4.05514E-05
8202.245558	613.6186752	0.000373344	-4.03564E-05	-4.05514E-05
8207.976225	628.2546752	0.00040173	-4.03564E-05	-4.05514E-05
8220.172892	664.8446752	0.000428819	-4.03564E-05	-4.05514E-05
8214.442225	650.2086752	0.000400399	-4.03564E-05	-4.05514E-05
8222.174225	657.5346752	0.000399967	-4.06792E-05	-4.08877E-05
8224.199558	679.4806752	0.00042792	-6.06994E-05	-4.05514E-05
8227.052892	672.1706752	0.000428353	-4.06792E-05	-2.04438E-05
8219.320892	664.8446752	0.000428819	-4.03564E-05	-4.05514E-05
8229.930225	694.1166752	0.000427055	-6.06994E-05	-4.05514E-05
8227.490892	686.7986752	0.000456772	-4.03564E-05	-4.05514E-05
8236.810225	701.4426752	0.000455874	-4.06792E-05	-4.08877E-05
8236.810225	701.4426752	0.000455874	-6.10222E-05	-4.08877E-05
8244.128225	723.3966752	0.000454542	-6.10222E-05	-4.08877E-05
8241.274558	730.7056752	0.00045411	-4.03564E-05	-4.05514E-05
8246.153225	745.3416752	0.000453245	-6.06994E-05	-4.05514E-05
8253.885225	752.6676752	0.000482063	-4.06792E-05	-4.08877E-05
8246.153225	745.3416752	0.000482529	-6.06994E-05	-4.05514E-05
8248.592558	752.6596752	0.000482063	-6.06994E-05	-4.05514E-05
8259.615892	767.3036752	0.000481198	-6.10222E-05	-4.08877E-05
8249.444558	752.6596752	0.000482063	-6.06994E-05	-4.05514E-05
8253.471225	767.2956752	0.000481198	-6.06994E-05	-4.05514E-05
8262.055225	774.6216752	0.000480765	-4.06792E-05	-4.08877E-05
8261.203225	774.6216752	0.000480765	-6.10222E-05	-4.08877E-05
8271.398225	818.5206752	0.000507388	-6.06994E-05	-6.10625E-05
8273.399892	811.2116752	0.00050782	-6.10222E-05	-4.08877E-05
8270.960558	803.8936752	0.000537571	-6.10222E-05	-4.08877E-05
8275.839225	818.5296752	0.000507388	-6.10222E-05	-4.08877E-05
8270.546225	818.5206752	0.000507388	-6.06994E-05	-4.05514E-05
