16-13				
p	q	astrain	rstrain1	rstrain2
2768.289533	816.2056	0.000906651	-6.0695E-05	-6.1036E-05
2767.7942	830.5596	0.00093588	-0.000060348	-6.0689E-05
2765.400533	823.3786	0.000936357	-0.000060348	-6.0689E-05
2773.9292	830.5686	0.000935709	-6.0695E-05	-6.1036E-05
2770.1882	837.7416	0.00096545	-0.000060348	-6.0689E-05
2784.550533	880.8286	0.000992599	-0.000060348	-6.0689E-05
2775.827533	852.1036	0.000994509	-0.000060348	-6.0689E-05
2785.045867	866.4746	0.000993349	-6.0695E-05	-0.000040689
2794.620533	895.1986	0.001021487	-6.0695E-05	-6.1036E-05
2789.337867	895.1906	0.001021657	-0.000060348	-6.0689E-05
2801.801867	916.7426	0.001020054	-6.0695E-05	-6.1036E-05
2801.801867	916.7426	0.001050068	-6.0695E-05	-6.1036E-05
2799.4082	909.5616	0.001050546	-6.0695E-05	-6.1036E-05
2799.764533	923.9146	0.001049761	-0.000060348	-6.0689E-05
2808.982867	938.2856	0.001078649	-6.0695E-05	-6.1036E-05
2806.5892	931.1046	0.001079127	-6.0695E-05	-6.1036E-05
2806.093867	945.4586	0.001078342	-0.000060348	-6.0689E-05
2817.0162	959.8296	0.001077217	-6.0695E-05	-6.1036E-05
2818.557867	967.0106	0.001106753	-6.0695E-05	-6.1036E-05
2825.738867	988.5536	0.001135334	-6.0695E-05	-0.000081378
2828.132533	995.7346	0.001134857	-6.0695E-05	-6.1036E-05
2823.701867	995.7266	0.001135061	-8.0575E-05	-8.103E-05
2831.377	1002.912	0.001134379	-6.0695E-05	-0.000081378
2828.490333	1010.092	0.00116412	-0.000060348	-8.103E-05
2830.031667	1017.272	0.001163642	-8.0575E-05	-8.103E-05
2845.740333	1046.002	0.001161562	-8.0929E-05	-0.000081378
2842.850333	1053.172	0.001191269	-8.0575E-05	-8.103E-05
2842.495	1038.822	0.001192053	-8.0929E-05	-0.000081378
2852.068333	1067.542	0.001190143	-8.0929E-05	-0.000081378
2856.361667	1096.262	0.001218417	-8.0575E-05	-8.103E-05
2853.968333	1089.082	0.001218895	-8.0575E-05	-8.103E-05
2855.317	1074.732	0.001219679	-8.0929E-05	-0.000081378
2861.645	1096.272	0.001218247	-8.0929E-05	-0.000081378
2871.218333	1124.992	0.001276364	-8.0929E-05	-0.000081378
2869.677	1117.812	0.001276842	-8.0929E-05	-0.000081378
2873.118333	1146.532	0.001275102	-8.0575E-05	-8.103E-05
2876.008333	1139.362	0.001275409	-8.0929E-05	-0.000081378
2873.615	1132.182	0.001275887	-8.0929E-05	-0.000081378
2870.725	1139.352	0.001305627	-8.0575E-05	-8.103E-05
2882.691667	1175.252	0.001333254	-8.0575E-05	-8.103E-05
2885.581667	1168.082	0.001333561	-8.0929E-05	-0.000081378
2892.761667	1189.622	0.001332128	-8.0929E-05	-0.000081378
2890.368333	1182.442	0.001332606	-8.0929E-05	-0.000081378
2892.761667	1189.622	0.001362142	-8.0929E-05	-0.000101725
2895.158333	1196.812	0.001361664	-0.000101157	-0.000101725
2902.338333	1218.352	0.001390245	-0.000101157	-0.000101725
2895.513667	1211.162	0.001390893	-8.0575E-05	-0.000101378
2914.308333	1254.262	0.001387858	-0.000101157	-0.000101725
2909.518333	1239.892	0.001418827	-0.000101157	-0.000101725
2909.025	1254.252	0.001418042	-8.0575E-05	-0.000101378
2921.488333	1275.802	0.001416439	-0.000101157	-0.000101725
2921.488333	1275.802	0.001446453	-0.000101157	-0.000101725
2926.275	1290.162	0.001445498	-0.000101157	-0.000101725
2931.913667	1304.522	0.001474556	-0.000101157	-0.000101725
2924.237	1297.332	0.001475239	-0.000100809	-0.000101378
2923.881667	1282.982	0.001475989	-0.000101157	-0.000101725
2931.420333	1318.882	0.001473806	-0.000100809	-0.000101378
2935.851667	1318.892	0.001503649	-0.000101157	-0.000101725
2946.277	1347.612	0.001501739	-0.000101157	-0.000122067
2947.818333	1354.792	0.001531275	-0.000101157	-0.000101725
2946.277	1347.612	0.001531753	-0.000101157	-0.000101725
2949.359667	1361.972	0.001530798	-0.000121391	-0.000101725
2957.395	1383.522	0.001529365	-0.000101157	-0.000101725
2962.181667	1397.882	0.001588438	-0.000101157	-0.000122067
2965.427	1405.062	0.001557947	-0.000101157	-0.000122067
2964.575	1405.062	0.00158796	-0.000121391	-0.000122067
2956.898333	1397.872	0.001588608	-0.000100809	-0.000121719
2969.361667	1419.422	0.001587005	-0.000101157	-0.000122067
2964.930333	1419.412	0.001617189	-0.000100809	-0.000121719
2976.048333	1455.322	0.001614836	-0.000121043	-0.000121719
2981.331667	1455.332	0.001614632	-0.000121391	-0.000122067
2981.331667	1455.332	0.001644645	-0.000121391	-0.000122067
2981.331667	1455.332	0.001644645	-0.000121391	-0.000122067
2986.118333	1469.692	0.00164369	-0.000121391	-0.000122067
2990.905	1484.052	0.001672783	-0.000121391	-0.000122067
2998.088333	1505.602	0.00167135	-0.000121391	-0.000122067
2997.591667	1519.952	0.00170058	-0.000121043	-0.000121719
2996.050333	1512.772	0.001701057	-0.000121043	-0.000121719
3002.378333	1534.312	0.001699625	-0.000121043	-0.000121719
3015.693667	1555.862	0.001728035	-0.000121391	-0.000122067
3005.268333	1527.142	0.001729945	-0.000121391	-0.000122067
3017.235	1563.042	0.001727558	-0.000121391	-0.000142414
3017.235	1563.042	0.001757571	-0.000121391	-0.000142414
3017.235	1563.042	0.001757571	-0.000121391	-0.000142414
3023.921667	1598.942	0.001785402	-0.000121043	-0.000142067
3033.991667	1613.312	0.001784243	-0.000121391	-0.000142414
3033.991667	1613.312	0.001784243	-0.000121391	-0.000142414
3036.385	1620.492	0.001783765	-0.000121391	-0.000142414
3036.385	1620.492	0.001813779	-0.000121391	-0.000142414
3050.748333	1663.582	0.001810948	-0.000141618	-0.000142414
3038.781667	1627.682	0.001813301	-0.000121391	-0.000142414
3040.678333	1649.212	0.001842087	-0.000121043	-0.000142067
3053.993667	1670.762	0.001870498	-0.000141618	-0.000142414
3048.355	1656.402	0.001871453	-0.000121391	-0.000142414
3055.535	1677.942	0.001840007	-0.000141618	-0.000142414
3069.898333	1721.032	0.001897169	-0.000141618	-0.000142414
3067.505	1713.852	0.001897647	-0.000141618	-0.000142414
3063.570333	1699.492	0.001898601	-0.000141618	-0.000142414
3069.898333	1721.032	0.001897169	-0.000141618	-0.000142414
3077.078333	1742.572	0.00192575	-0.000141618	-0.000162762
3074.685	1735.392	0.001926228	-0.000161853	-0.000162762
3074.191667	1749.752	0.001955491	-0.000141271	-0.000162408
3076.585	1756.932	0.001955014	-0.000141271	-0.000162408
3084.261667	1764.122	0.001954331	-0.000141618	-0.000162762
3093.835	1792.842	0.001982469	-0.000141618	-0.000162762
3087.507	1771.302	0.001983902	-0.000141618	-0.000162762
3096.228333	1800.022	0.001981992	-0.000141618	-0.000162762
3093.341667	1807.202	0.002011698	-0.000141271	-0.000162408
3098.621667	1807.202	0.002011528	-0.000141618	-0.000162762
3109.050333	1835.932	0.002039632	-0.000141618	-0.000162762
3106.657	1828.752	0.002010095	-0.000161853	-0.000162762
3115.378333	1857.472	0.002038199	-0.000161853	-0.000162762
3116.230333	1857.472	0.002038199	-0.000161853	-0.000162762
3110.947	1857.462	0.00203837	-0.000161505	-0.000162408
3112.491667	1864.652	0.002067906	-0.000161505	-0.000162408
3122.561667	1879.022	0.00206678	-0.000161853	-0.000162762
3124.955	1886.202	0.002096316	-0.000161853	-0.000162762
3137.773667	1922.102	0.002093929	-0.000161853	-0.000183103
3136.921667	1922.102	0.002093929	-0.000161853	-0.000162762
3136.921667	1922.102	0.002123943	-0.000161853	-0.000183103
3146.498333	1950.832	0.00215208	-0.000161853	-0.000183103
3151.285	1965.192	0.002151125	-0.000161853	-0.000183103
3150.788333	1979.542	0.002150341	-0.000161505	-0.000182756
3158.465	1986.732	0.002149693	-0.000161853	-0.000183103
3153.181667	1986.722	0.002149863	-0.000161505	-0.000182756
3155.578333	1993.912	0.0021794	-0.000161505	-0.000182756
3160.858333	1993.912	0.002209243	-0.000161853	-0.000183103
3158.465	1986.732	0.00220972	-0.000161853	-0.000183103
3168.041667	2015.462	0.00220781	-0.000161853	-0.000183103
3177.615	2044.182	0.002235914	-0.000161853	-0.000183103
3173.680333	2029.822	0.002206855	-0.000182087	-0.000183103
3177.615	2044.182	0.0022059	-0.000161853	-0.000183103
3180.860333	2051.362	0.002235436	-0.000182087	-0.000183103
3180.008333	2051.362	0.00226545	-0.000161853	-0.000203451
3187.191667	2072.912	0.002264018	-0.000161853	-0.000203451
3201.551667	2115.992	0.0022912	-0.000182087	-0.000203451
3198.665	2123.172	0.002290893	-0.000181732	-0.000203097
3197.123667	2115.992	0.002291371	-0.000181732	-0.000203097
3203.948333	2123.182	0.002290723	-0.000182087	-0.000203451
3198.665	2123.172	0.002320907	-0.000181732	-0.000203097
3214.373667	2151.902	0.002318827	-0.000182087	-0.000203451
3205.845	2144.712	0.002319475	-0.000181732	-0.000203097
3213.521667	2151.902	0.002318827	-0.000182087	-0.000203451
3218.667	2180.622	0.002347101	-0.000181732	-0.000203097
3225.491667	2187.812	0.002376466	-0.000182087	-0.000203451
3223.947	2180.622	0.002376944	-0.000182087	-0.000203451
3227.885	2194.992	0.002375989	-0.000182087	-0.000203451
3233.523667	2209.352	0.002405048	-0.000202314	-0.000203451
3239.358333	2245.252	0.002432878	-0.000201966	-0.000223444
3243.097	2238.072	0.002433151	-0.000202314	-0.000203451
3244.638333	2245.252	0.002432674	-0.000202314	-0.000223792
3246.538333	2266.792	0.002431446	-0.000201966	-0.000223444
3250.280333	2259.622	0.002461767	-0.000202314	-0.000223792
3246.538333	2266.792	0.00246146	-0.000201966	-0.000223444
3256.608333	2281.162	0.002460334	-0.000202314	-0.000223792
3264.640333	2302.702	0.002488915	-0.000202314	-0.000223792
3260.901667	2309.882	0.002488608	-0.000201966	-0.000223444
3266.185	2309.892	0.002488438	-0.000202314	-0.000223792
3269.430333	2317.072	0.00248796	-0.000202314	-0.000223792
3275.758333	2338.612	0.002516541	-0.000202314	-0.000223792
3278.151667	2345.792	0.002516064	-0.000202314	-0.000223792
3285.690333	2381.692	0.002543861	-0.000201966	-0.000223444
3284.838333	2381.692	0.002543861	-0.000201966	-0.000223444
3284.838333	2381.692	0.002543861	-0.000201966	-0.000243786
3290.973667	2381.702	0.002573704	-0.000222548	-0.00024414
3306.875	2431.962	0.002600375	-0.000202314	-0.00024414
3299.201667	2424.782	0.002571044	-0.0002222	-0.000243786
3298.153667	2403.242	0.002602285	-0.000202314	-0.00024414
3309.271667	2439.152	0.002599932	-0.000222548	-0.00024414
3306.381667	2446.322	0.002629638	-0.0002222	-0.000243786
3312.517	2446.332	0.002629468	-0.000222548	-0.00024414
3326.025	2489.412	0.002656617	-0.000222548	-0.00024414
3321.238333	2475.052	0.002627558	-0.000222548	-0.00024414
3318.845	2467.872	0.002658049	-0.000222548	-0.00024414
3323.138333	2496.592	0.002686323	-0.0002222	-0.000243786
3333.208333	2510.962	0.002685198	-0.000222548	-0.00024414
3336.453667	2518.142	0.00268472	-0.000222548	-0.00024414
3337.995	2525.322	0.002684243	-0.000222548	-0.00024414
3340.388333	2532.502	0.002713779	-0.000222548	-0.000264481
3335.957	2532.492	0.002713949	-0.0002222	-0.000264133
3347.568333	2554.042	0.002712346	-0.000222548	-0.000264481
3359.538333	2589.952	0.002739973	-0.000222548	-0.000264481
3355.107	2589.942	0.002740177	-0.000242428	-0.000264133
3359.538333	2589.952	0.00277002	-0.000242782	-0.000264481
3357.997	2582.772	0.002770498	-0.000242782	-0.000264481
3357.500333	2597.122	0.002769713	-0.000242428	-0.000264133
3364.325	2604.312	0.002769065	-0.000242782	-0.000264481
3367.570333	2611.492	0.002798601	-0.000242782	-0.000264481
3373.405	2647.392	0.002826398	-0.000242428	-0.000264133
3379.540333	2647.402	0.002826228	-0.000242782	-0.000264481
3378.191667	2661.752	0.002825443	-0.000242428	-0.000264133
3389.113667	2676.122	0.002824318	-0.000242782	-0.000264481
3382.981667	2676.122	0.002824488	-0.000242428	-0.000264133
3388.261667	2676.122	0.002854331	-0.000242782	-0.000284829
3397.838333	2704.852	0.002852421	-0.000242782	-0.000284829
3397.838333	2704.852	0.002852421	-0.000242782	-0.000284829
3407.411667	2733.572	0.002880525	-0.000242782	-0.000284829
3408.263667	2733.572	0.002880525	-0.000242782	-0.000284829
3408.263667	2733.572	0.002910539	-0.000242782	-0.000284829
3406.918333	2747.932	0.002909788	-0.000262662	-0.000284475
3409.311667	2755.112	0.002939325	-0.000262662	-0.000284475
3411.705	2762.292	0.002938847	-0.000242428	-0.000284475
3426.068333	2805.382	0.002935982	-0.000262662	-0.000284475
3431.351667	2805.392	0.002965825	-0.00026301	-0.000284829
3426.920333	2805.382	0.002965996	-0.000262662	-0.000284475
3440.925	2834.112	0.002993929	-0.00026301	-0.000284829
3434.100333	2826.922	0.002994577	-0.000262662	-0.000284475
3450.498333	2862.832	0.002992019	-0.00026301	-0.00030517
3453.747	2870.022	0.003021555	-0.00026301	-0.000284829
3445.711667	2848.472	0.003022988	-0.00026301	-0.00030517
3447.611667	2870.012	0.003021726	-0.000262662	-0.000304822
3453.747	2870.022	0.003021555	-0.00026301	-0.00030517
3463.320333	2898.742	0.003049659	-0.00026301	-0.00030517
3466.761667	2927.462	0.003047953	-0.000262662	-0.000284475
3459.578333	2905.912	0.003049386	-0.000262662	-0.000304822
3479.225	2949.012	0.003076364	-0.000283244	-0.00030517
3476.335	2956.182	0.003106071	-0.000262662	-0.000304822
3471.548333	2941.822	0.003107026	-0.000282896	-0.000304822
3488.798333	2977.732	0.003104468	-0.000283244	-0.000325518
3488.798333	2977.732	0.003104468	-0.000283244	-0.000325518
3484.367	2977.722	0.003134652	-0.000262662	-0.000325164
3489.650333	2977.732	0.003134481	-0.000283244	-0.00030517
3496.337	3013.632	0.003162278	-0.000282896	-0.000304822
3502.665	3035.172	0.003160846	-0.000282896	-0.000325164
3498.730333	3020.812	0.003161801	-0.000282896	-0.000325164
3505.555	3028.002	0.003161153	-0.000283244	-0.000325518
3507.948333	3035.182	0.003160675	-0.000283244	-0.000325518
3510.341667	3042.362	0.003190211	-0.000283244	-0.000325518
3527.098333	3092.632	0.003216883	-0.000283244	-0.000325518
3524.705	3085.452	0.00321736	-0.000283244	-0.000325518
3526.605	3106.992	0.003246146	-0.000282896	-0.000325164
3530.343667	3099.812	0.003246453	-0.000303471	-0.000325518
3521.815	3092.622	0.003247101	-0.000282896	-0.000325164
3533.785	3128.532	0.003274727	-0.000282896	-0.000325164
3539.068333	3128.542	0.003274556	-0.000283244	-0.000325518
3548.641667	3157.262	0.003272647	-0.000303471	-0.000325518
3554.280333	3171.622	0.003301705	-0.000303471	-0.000345859
3553.428333	3171.622	0.003301705	-0.000303471	-0.000325518
3553.428333	3171.622	0.003301705	-0.000303471	-0.000345859
3555.825	3178.812	0.003331241	-0.000303471	-0.000345859
3551.393667	3178.802	0.003331412	-0.000303123	-0.000345511
3552.935	3185.982	0.003330934	-0.000303123	-0.000345511
3565.398333	3207.532	0.003329331	-0.000303471	-0.000345859
3560.115	3207.522	0.00335955	-0.000303123	-0.000345511
3580.613667	3250.622	0.00335648	-0.000303471	-0.000345859
3577.368333	3243.442	0.003356958	-0.000303471	-0.000345859
3578.220333	3243.442	0.003387005	-0.000303471	-0.000345859
3590.187	3279.342	0.003384618	-0.000323705	-0.000366207
3581.658333	3272.152	0.00341528	-0.000303123	-0.000345511
3601.305	3315.252	0.003412244	-0.000323705	-0.000366207
3598.911667	3308.072	0.003442735	-0.000323705	-0.000366207
3598.911667	3308.072	0.003412722	-0.000323705	-0.000366207
3606.943667	3329.612	0.003441303	-0.000323705	-0.000366207
3606.091667	3329.612	0.003441303	-0.000323705	-0.000366207
3608.485	3336.792	0.003470839	-0.000323705	-0.000366207
3625.241667	3387.062	0.00349751	-0.000323705	-0.000366207
3624.745	3401.412	0.00349676	-0.000323358	-0.000365852
3616.517	3358.332	0.00349942	-0.000323705	-0.000366207
3624.745	3401.412	0.003526773	-0.000323358	-0.000365852
3627.990333	3408.592	0.003496282	-0.000323358	-0.000365852
3627.138333	3408.592	0.003526296	-0.000323358	-0.000345511
3632.421667	3408.602	0.003526091	-0.000323705	-0.000366207
3632.780333	3422.962	0.003525341	-0.000343585	-0.000365852
3649.533667	3473.222	0.003552012	-0.000343585	-0.0003862
3649.178333	3458.872	0.003552797	-0.00034394	-0.000386548
3653.965	3473.232	0.003581855	-0.00034394	-0.000386548
3648.681667	3473.222	0.003582026	-0.000343585	-0.0003862
3659.607	3487.602	0.003610914	-0.00034394	-0.000386548
3651.078333	3480.412	0.003611562	-0.000343585	-0.0003862
3675.508333	3537.862	0.003607571	-0.00034394	-0.000386548
3665.438333	3523.492	0.003608697	-0.000343585	-0.0003862
3675.867	3552.222	0.003636801	-0.000343585	-0.0003862
3677.901667	3545.042	0.003667121	-0.00034394	-0.000386548
3675.015	3552.222	0.003666848	-0.000363819	-0.000406541
3683.543667	3559.412	0.003666166	-0.00034394	-0.000386548
3693.117	3588.132	0.003694304	-0.00034394	-0.000406896
3693.117	3588.132	0.003694304	-0.000364167	-0.000406896
3679.801667	3566.582	0.003695907	-0.000363819	-0.000406541
3695.017	3609.672	0.003723056	-0.000363819	-0.000406541
3695.017	3609.672	0.003693042	-0.000363819	-0.000406541
3706.983667	3645.572	0.003720668	-0.000343585	-0.000406541
3709.377	3652.752	0.003750205	-0.000363819	-0.000406541
3709.021667	3638.402	0.003750989	-0.000364167	-0.000406896
3718.101667	3681.482	0.003778308	-0.000363819	-0.000406541
3710.918333	3659.932	0.003749727	-0.000363819	-0.000406541
3722.888333	3695.842	0.003777353	-0.000363819	-0.000406541
3722.888333	3695.842	0.003777353	-0.000363819	-0.000406541
3727.675	3710.202	0.003806412	-0.000363819	-0.000406541
3730.565	3703.032	0.003806719	-0.000364167	-0.000406896
3730.068333	3717.382	0.003805934	-0.000363819	-0.000406541
3734.858333	3731.752	0.003835027	-0.000363819	-0.000406541
3756.895	3782.022	0.003861528	-0.000384401	-0.000427237
3759.288333	3789.202	0.00386105	-0.000384401	-0.000427237
3762.533667	3796.382	0.003860573	-0.000384401	-0.000406896
3751.611667	3782.012	0.003861698	-0.000384053	-0.000426889
3756.895	3782.022	0.003891541	-0.000384401	-0.000427237
3760.140333	3789.202	0.003891064	-0.000384401	-0.000427237
3763.581667	3817.922	0.003889325	-0.000384053	-0.000426889
3769.717	3817.932	0.003889154	-0.000384401	-0.000427237
3762.040333	3810.742	0.003919816	-0.000384053	-0.00044723
3788.015	3875.382	0.003945361	-0.000384401	-0.000427237
3783.583667	3875.372	0.003945532	-0.000384053	-0.00044723
3780.338333	3868.192	0.003946009	-0.000384053	-0.00044723
3786.473667	3868.202	0.003945839	-0.000384401	-0.000447585
3785.977	3882.552	0.003945054	-0.000404281	-0.00044723
3797.095	3918.462	0.004002728	-0.000404281	-0.00044723
3802.375	3918.462	0.004002558	-0.000404635	-0.000447585
3795.195	3896.922	0.004003956	-0.000404635	-0.000447585
3806.668333	3947.182	0.004000818	-0.000404281	-0.00044723
3815.197	3954.372	0.004030184	-0.000404635	-0.000447585
3814.345	3954.372	0.004030184	-0.000404635	-0.000447585
3819.131667	3968.732	0.004059243	-0.000404635	-0.000447585
3816.245	3975.912	0.004028922	-0.000404281	-0.00044723
3824.770333	3983.092	0.004058288	-0.000404635	-0.000447585
3824.277	3997.452	0.004057503	-0.000404281	-0.000467578
3843.068333	4040.542	0.004084481	-0.000404635	-0.000467926
3843.068333	4040.542	0.004084481	-0.000404635	-0.000467926
3845.465	4047.732	0.004114018	-0.000404635	-0.000467926
3839.133667	4026.182	0.00411545	-0.000404635	-0.000467926
3847.858333	4054.912	0.00411354	-0.000424863	-0.000467926
3853.497	4069.272	0.004112585	-0.000424863	-0.000467926
3865.463667	4105.172	0.004140245	-0.000424863	-0.000467926
3862.218333	4097.992	0.004140689	-0.000424863	-0.000467926
3862.577	4112.352	0.004169952	-0.000424515	-0.000467578
3860.183667	4105.172	0.00417043	-0.000424515	-0.000467578
3864.970333	4119.532	0.004199488	-0.000424515	-0.000487919
3875.040333	4133.902	0.004198363	-0.000424863	-0.000467926
3876.581667	4141.082	0.004197885	-0.000424863	-0.000488274
3882.220333	4155.442	0.00419693	-0.000445097	-0.000488274
3890.945	4184.172	0.004225034	-0.000445097	-0.000488274
3888.055	4191.342	0.004224727	-0.000424515	-0.000487919
3893.338333	4191.352	0.00425457	-0.000424863	-0.000488274
3896.583667	4198.532	0.004224079	-0.000445097	-0.000488274
3903.763667	4220.072	0.00425266	-0.000465324	-0.000488274
3892.841667	4205.702	0.004253786	-0.000444749	-0.000487919
3912.488333	4248.802	0.004280764	-0.000445097	-0.000488274
3914.385	4270.332	0.004279536	-0.000444749	-0.000487919
3920.520333	4270.342	0.004279331	-0.000445097	-0.000488274
3922.061667	4277.522	0.004308902	-0.000445097	-0.000508615
3922.913667	4277.522	0.004338915	-0.000445097	-0.000488274
3922.913667	4277.522	0.004338915	-0.000445097	-0.000508615
3934.031667	4313.432	0.004336528	-0.000445097	-0.000508615
3936.425	4320.612	0.004366064	-0.000445097	-0.000508615
3932.490333	4306.252	0.004337005	-0.000465324	-0.000508615
3945.998333	4349.332	0.004364154	-0.000445097	-0.000508615
3940.718333	4349.332	0.004394338	-0.000464976	-0.000528608
3942.753	4342.152	0.004394645	-0.000465324	-0.000508615
3947.898333	4370.872	0.004392906	-0.000444749	-0.000508267
3948.750333	4370.872	0.004422919	-0.000464976	-0.000528608
3972.331667	4428.332	0.004448943	-0.000465324	-0.000528963
3969.938333	4421.152	0.00444942	-0.000465324	-0.000528963
