16-9				
p	q	astrain	rstrain1	rstrain2
5008.887067	22.9841	0	0	0
5008.363767	37.2542	-0.000030113	3.34E-07	3.35E-07
5012.794567	37.2626	-3.0213E-05	0	0
5017.030767	65.8112	-2.598E-06	3.34E-07	3.35E-07
5031.832533	94.3765	-4.464E-06	0	-2.0348E-05
5026.549867	94.3685	2.495E-05	3.34E-07	3.35E-07
5031.3092	108.6465	2.4051E-05	3.34E-07	3.35E-07
5042.203533	122.9335	2.3051E-05	0	-2.0348E-05
5036.920867	122.9255	2.3151E-05	3.34E-07	3.35E-07
5042.203533	122.9335	5.2365E-05	0	-2.0348E-05
5046.439867	151.4825	5.0666E-05	-1.9947E-05	-2.0013E-05
5055.6302	165.7695	4.9667E-05	-2.0281E-05	-2.0348E-05
5065.1492	194.3265	7.7182E-05	0	-2.0348E-05
5065.1492	194.3265	0.000106496	0	-2.0348E-05
5064.625867	208.5965	0.000105696	-1.9947E-05	-2.0013E-05
5074.6682	222.8835	0.000104697	-2.0281E-05	-2.0348E-05
5069.3852	222.8745	0.000104797	-1.9947E-05	-2.0013E-05
5074.6682	222.8835	0.000134011	-2.0281E-05	-2.0348E-05
5084.1872	251.4405	0.000161526	-2.0281E-05	-2.0348E-05
5074.996867	237.1535	0.000162525	-1.9947E-05	-2.0013E-05
5093.7062	279.9975	0.000159727	-2.0281E-05	-2.0348E-05
5093.7062	279.9975	0.000159727	-2.0281E-05	-2.0348E-05
5093.7062	279.9975	0.000189074	-2.0281E-05	-2.0348E-05
5103.2252	308.5545	0.000187275	-2.0281E-05	-2.0348E-05
5103.2252	308.5545	0.000216589	-2.0281E-05	-2.0348E-05
5107.984533	322.8325	0.00021569	-2.0281E-05	-2.0348E-05
5107.4612	337.1025	0.00021489	-1.9947E-05	-2.0013E-05
5103.553867	322.8245	0.00021579	-1.9947E-05	-2.0013E-05
5108.3132	337.1025	0.000244204	-1.9947E-05	-2.0013E-05
5123.1152	365.6685	0.000242305	-2.0281E-05	-2.0348E-05
5122.2632	365.6685	0.000271619	-2.0281E-05	-2.0348E-05
5131.7822	394.2255	0.000299134	-2.0281E-05	-4.0696E-05
5127.022533	379.9465	0.00027072	-2.0281E-05	-2.0348E-05
5132.6342	394.2255	0.000299134	-2.0281E-05	-2.0348E-05
5131.7822	394.2255	0.000299134	-4.0496E-05	-2.0348E-05
5141.3012	422.7825	0.000297335	-2.0281E-05	-2.0348E-05
5136.0182	422.7735	0.000326749	-4.0161E-05	-2.0013E-05
5136.8702	422.7735	0.000326749	-4.0161E-05	-2.0013E-05
5146.060533	437.0605	0.00032575	-4.0496E-05	-2.0348E-05
5156.431533	465.6175	0.000353298	-4.0496E-05	-4.0696E-05
5155.579533	465.6175	0.000382612	-4.0496E-05	-4.0696E-05
5155.579533	465.6175	0.000353298	-4.0496E-05	-4.0696E-05
5169.8582	508.4535	0.000409227	-4.0496E-05	-4.0696E-05
5155.0562	479.8875	0.000381779	-4.0161E-05	-4.0362E-05
5160.667867	494.1665	0.000410227	-4.0161E-05	-4.0362E-05
5170.7102	508.4535	0.000409227	-4.0496E-05	-4.0696E-05
5174.0942	537.0015	0.000436842	-4.0161E-05	-2.0013E-05
5174.617533	522.7315	0.000437642	-4.0496E-05	-4.0696E-05
5170.186867	522.7235	0.000437742	-4.0161E-05	-4.0362E-05
5184.988533	551.2885	0.000465157	-4.0496E-05	-4.0696E-05
5184.136533	551.2885	0.000465157	-4.0496E-05	-4.0696E-05
5199.2672	594.1245	0.000491772	-4.0496E-05	-4.0696E-05
5203.174533	608.4025	0.000490873	-4.0496E-05	-4.0696E-05
5197.891867	608.3945	0.000490973	-4.0161E-05	-4.0362E-05
5207.9342	622.6815	0.000489973	-4.0496E-05	-4.0696E-05
5212.693533	636.9595	0.000518388	-4.0496E-05	-4.0696E-05
5222.212533	665.5165	0.000516589	-4.0496E-05	-4.0696E-05
5217.4532	651.2385	0.000546836	-4.0496E-05	-4.0696E-05
5227.8242	679.7955	0.000545037	-6.0777E-05	-4.0696E-05
5226.9722	679.7955	0.000545037	-4.0496E-05	-4.0696E-05
5217.781867	665.5085	0.00057535	-4.0161E-05	-6.071E-05
5233.116867	679.8035	0.000574251	-4.083E-05	-4.1031E-05
5236.4912	708.3525	0.000601866	-6.0777E-05	-4.0696E-05
5241.250533	722.6305	0.000600966	-4.0496E-05	-4.0696E-05
5246.0102	736.9095	0.000600067	-6.0777E-05	-4.0696E-05
5251.621533	751.1875	0.000628481	-6.0777E-05	-4.0696E-05
5255.5292	765.4665	0.000627582	-6.0777E-05	-4.0696E-05
5255.5292	765.4665	0.000656896	-6.0777E-05	-4.0696E-05
5260.288533	779.7445	0.000626682	-6.0777E-05	-0.000061111
5265.376867	808.2935	0.000654297	-0.000060442	-4.0362E-05
5269.2842	822.5715	0.000653398	-0.000060442	-4.0362E-05
5280.178533	836.8585	0.000681712	-6.0777E-05	-0.000061111
5279.326533	836.8585	0.000681712	-6.0777E-05	-0.000061111
5293.6052	879.6945	0.000708328	-6.0777E-05	-0.000061111
5283.562867	865.4075	0.000709327	-0.000060442	-6.071E-05
5293.6052	879.6945	0.000708328	-6.0777E-05	-0.000061111
5303.1242	908.2515	0.000735876	-6.0777E-05	-0.000061111
5312.6432	936.8085	0.000734077	-6.0777E-05	-0.000061111
5313.4952	936.8085	0.000734077	-8.0991E-05	-0.000061111
5316.879533	965.3575	0.000761692	-8.0656E-05	-6.071E-05
5322.1622	965.3655	0.000761592	-6.0777E-05	-0.000061111
5326.921533	979.6435	0.000760693	-8.0991E-05	-0.000061111
5331.680867	993.9215	0.000789107	-6.0777E-05	-0.000061111
5336.769367	1022.471	0.000787409	-8.0656E-05	-6.071E-05
5342.0527	1022.481	0.000816622	-8.0991E-05	-0.000061111
5346.813033	1036.762	0.000815723	-8.0991E-05	-0.000061111
5350.1977	1065.312	0.000814024	-8.0656E-05	-6.071E-05
5351.5697	1051.032	0.000814824	-8.0991E-05	-0.000061111
5364.9977	1093.872	0.000841439	-8.0991E-05	-0.000061111
5364.9977	1093.872	0.000870753	-8.0991E-05	-8.1459E-05
5369.7577	1108.152	0.000869854	-8.0991E-05	-0.000061111
5359.714367	1093.862	0.000870853	-8.0656E-05	-6.071E-05
5365.326367	1108.142	0.000899267	-8.0656E-05	-8.1125E-05
5380.1297	1136.712	0.000897402	-8.0991E-05	-0.000061111
5389.646367	1165.262	0.000895603	-8.0991E-05	-8.1459E-05
5369.234367	1122.422	0.000898368	-8.0656E-05	-8.1125E-05
5393.554367	1179.542	0.000924017	-8.0991E-05	-8.1459E-05
5394.406367	1179.542	0.000924017	-8.0991E-05	-8.1459E-05
5398.643033	1208.092	0.000951632	-8.0656E-05	-6.071E-05
5407.834367	1222.382	0.000950633	-8.0991E-05	-8.1459E-05
5408.686367	1222.382	0.000950633	-0.000101272	-8.1459E-05
5417.351033	1250.932	0.000978148	-0.000101272	-8.1459E-05
5422.111033	1265.212	0.000977249	-8.0991E-05	-8.1459E-05
5422.963033	1265.212	0.001006562	-0.000101272	-8.1459E-05
5422.111033	1265.212	0.001006562	-0.000101272	-8.1459E-05
5431.631033	1293.772	0.001034077	-0.000101272	-8.1459E-05
5431.631033	1293.772	0.001004764	-0.000101272	-8.1459E-05
5427.723033	1279.492	0.001034977	-0.000101272	-0.000101807
5440.6277	1336.602	0.001060793	-0.000100937	-8.1125E-05
5441.151033	1322.332	0.001061626	-0.000101272	-8.1459E-05
5441.151033	1322.332	0.001061626	-0.000101272	-8.1459E-05
5446.2397	1350.882	0.001089241	-0.000100937	-8.1125E-05
5454.904367	1379.432	0.001087442	-0.000100937	-8.1125E-05
5474.4677	1422.282	0.001084644	-0.000101272	-8.1459E-05
5461.0397	1379.442	0.001087342	-0.000101272	-8.1459E-05
5469.7077	1408.002	0.001114857	-0.000101272	-8.1459E-05
5475.3197	1422.282	0.001143271	-0.000101272	-8.1459E-05
5474.4677	1422.282	0.001143271	-0.000101272	-8.1459E-05
