16-11				
p	q	astrain	rstrain1	rstrain2
500.6255633	8.75959	0	0	0
503.0193	15.9408	-2.9754E-05	0	0
503.0193	15.9408	-4.66E-07	0	0
503.0193	15.9408	-4.66E-07	2.0227E-05	0
505.413	23.1219	-9.32E-07	2.0227E-05	0
505.413	23.1219	-9.32E-07	0	0
506.265	23.1219	-9.32E-07	0	0
505.413	23.1219	0.000028356	0	0
513.0975	30.3114	0.000027654	-3.62E-07	-3.61E-07
513.9495	30.3114	-1.634E-06	-3.62E-07	-3.61E-07
510.2004333	37.4842	2.7424E-05	0	0
515.4912333	37.4926	0.000027191	-3.62E-07	-3.61E-07
513.4461667	44.6654	2.6958E-05	0	0
513.4461667	44.6654	5.625E-05	0	0
513.4461667	44.6654	5.625E-05	0	0
518.2336	59.0277	5.5318E-05	0	0
528.3118333	73.3984	8.3441E-05	-3.62E-07	-3.61E-07
522.1690333	73.39	0.000112965	0	0
523.0210333	73.39	0.000112965	0	0
522.1690333	73.39	0.000112965	0	0
527.8084667	87.7523	0.000141321	2.0227E-05	0
526.9564667	87.7523	0.000112033	0	0
535.4929667	94.9418	0.000140619	-3.62E-07	-3.61E-07
529.3502	94.9335	0.000140855	0	0
531.7440333	102.115	0.000140389	0	0
534.1377	109.296	0.000169215	0	-2.0348E-05
542.1707	130.839	0.000197105	0	-2.0348E-05
536.5313667	116.477	0.000198037	0	0
545.0677	123.666	0.000197334	-3.62E-07	-2.0709E-05
541.3187	130.839	0.000197105	-0.000020235	0
546.6097	130.848	0.00022616	-3.62E-07	-2.0709E-05
541.3187	130.839	0.000226396	0	-2.0348E-05
548.5000333	152.383	0.000254286	0	-2.0348E-05
557.0363667	159.572	0.000253587	-3.62E-07	-2.0709E-05
549.3520333	152.383	0.000254286	0	-2.0348E-05
556.1843667	159.572	0.000282875	-3.62E-07	-2.0709E-05
553.7907	152.391	0.000283341	-2.0596E-05	-2.0709E-05
556.1843667	159.572	0.000282875	-3.62E-07	-2.0709E-05
556.5330333	173.926	0.00028218	-0.000020235	-2.0348E-05
560.9720333	173.935	0.000311231	-2.0596E-05	-2.0709E-05
560.4687	188.289	0.000339824	0	-2.0348E-05
563.7143667	195.47	0.000339361	-0.000020235	-2.0348E-05
561.3207	188.289	0.000339824	-0.000020235	-2.0348E-05
565.2560333	202.651	0.000368183	-0.000020235	-2.0348E-05
570.0433667	217.013	0.000367251	-0.000020235	-2.0348E-05
570.0433667	217.013	0.000367251	-0.000020235	-2.0348E-05
567.6497	209.832	0.000367717	0	-2.0348E-05
576.1863667	217.022	0.000367015	-3.62E-07	-2.0709E-05
582.5153667	238.565	0.000424196	-2.0596E-05	-2.0709E-05
577.2247	238.557	0.000424433	-0.000020235	-2.0348E-05
577.7280333	224.203	0.000425128	-2.0596E-05	-2.0709E-05
579.6183667	245.738	0.000453255	-0.000020235	-2.0348E-05
582.0120333	252.919	0.000452792	-0.000020235	-2.0348E-05
584.9090333	245.746	0.00042373	-2.0596E-05	-2.0709E-05
582.8640333	252.919	0.000452792	-0.000020235	-2.0348E-05
587.6513667	267.281	0.000481148	-0.000020235	-2.0348E-05
592.4390333	281.644	0.000480216	-0.000020235	-2.0348E-05
592.4390333	281.644	0.000480216	-0.000020235	-2.0348E-05
594.4840333	274.471	0.000480446	-2.0596E-05	-2.0709E-05
594.8327	288.825	0.000509042	-0.000020235	-2.0348E-05
598.7680333	303.187	0.000537398	-0.000020235	-0.000040689
594.8327	288.825	0.000509042	-0.000020235	-2.0348E-05
601.1617	310.368	0.000536932	-0.000040469	-2.0348E-05
604.4073667	317.549	0.000536466	-0.000020235	-2.0348E-05
607.3047	310.377	0.000565987	-2.0596E-05	-2.0709E-05
606.8013667	324.731	0.000565291	-0.000020235	-2.0348E-05
605.9493667	324.731	0.000565291	-0.000020235	-2.0348E-05
610.7367	339.093	0.000593647	-0.000040469	-0.000040689
613.1303667	346.274	0.000593181	-0.000020235	-0.000040689
613.9823667	346.274	0.000622473	-0.000040469	-0.000040689
610.7367	339.093	0.000622935	-0.000040469	-0.000040689
621.1633667	367.817	0.000650363	-0.000020235	-0.000040689
617.9177	360.636	0.000650829	-0.000040469	-2.0348E-05
628.8480333	375.007	0.000649664	-2.0596E-05	-4.105E-05
622.7053667	374.999	0.000649897	-0.000040469	-0.000040689
632.7833667	389.369	0.00067802	-4.0823E-05	-4.105E-05
630.7383667	396.542	0.00067779	-0.000040469	-0.000040689
630.7383667	396.542	0.000707078	-0.000040469	-0.000040689
639.9647	410.913	0.000705914	-4.0823E-05	-4.105E-05
637.5710333	403.732	0.000706379	-4.0823E-05	-4.105E-05
634.6737	410.904	0.00070615	-0.000040469	-0.000040689
635.5257	410.904	0.000735438	-0.000040469	-0.000040689
641.8550333	432.448	0.00073404	-0.000040469	-0.000040689
642.7070333	432.448	0.00073404	-0.000040469	-0.000040689
649.5393667	439.637	0.000762629	-4.0823E-05	-4.105E-05
644.2487	439.629	0.000762862	-0.000040469	-0.000040689
644.2487	439.629	0.000792153	-0.000040469	-0.000040689
649.0360333	453.991	0.000791221	-0.000040469	-0.000040689
659.1143667	468.362	0.000790053	-4.0823E-05	-4.105E-05
653.8237	468.354	0.000819577	-0.000040469	-0.000040689
657.0693667	475.535	0.000819115	-0.000040469	-6.1037E-05
657.0693667	475.535	0.000819115	-0.000040469	-6.1037E-05
661.5080333	475.543	0.000818879	-4.0823E-05	-4.105E-05
669.5413667	497.087	0.000846769	-4.0823E-05	-4.105E-05
658.6110333	482.716	0.000847937	-0.000040469	-6.1037E-05
671.9350333	504.268	0.000875594	-4.0823E-05	-6.1398E-05
663.3983667	497.078	0.000876293	-0.000040469	-6.1037E-05
665.7920333	504.259	0.000905118	-6.0696E-05	-6.1037E-05
666.6440333	504.259	0.00087583	-6.0696E-05	-6.1037E-05
670.5797	518.622	0.000904186	-6.0696E-05	-0.000040689
673.8253667	525.803	0.00090372	-6.0696E-05	-6.1037E-05
677.7607	540.165	0.00093208	-6.0696E-05	-6.1037E-05
677.7607	540.165	0.00093208	-6.0696E-05	-6.1037E-05
683.0517	540.174	0.000931844	-6.1057E-05	-6.1398E-05
680.1543667	547.346	0.000960902	-6.0696E-05	-6.1037E-05
683.0517	540.174	0.000961131	-6.1057E-05	-6.1398E-05
691.0847	561.717	0.000989025	-6.1057E-05	-6.1398E-05
692.1230333	583.252	0.001017151	-6.0696E-05	-6.1037E-05
689.7293667	576.071	0.000988329	-6.0696E-05	-6.1037E-05
689.7293667	576.071	0.000988329	-6.0696E-05	-6.1037E-05
692.9750333	583.252	0.001017151	-6.0696E-05	-6.1037E-05
696.9107	597.615	0.001045511	-6.0696E-05	-6.1037E-05
700.6597	590.442	0.00104574	-6.1057E-05	-6.1398E-05
699.3043667	604.796	0.001045045	-6.0696E-05	-6.1037E-05
701.6980333	611.977	0.001044579	-6.0696E-05	-6.1037E-05
699.3043667	604.796	0.001045045	-6.0696E-05	-6.1037E-05
704.0917	619.158	0.001102689	-8.093E-05	-6.1037E-05
706.4853667	626.339	0.001072935	-6.0696E-05	-0.000081378
704.9437	619.158	0.001102689	-6.0696E-05	-6.1037E-05
713.6667	647.883	0.001100829	-8.093E-05	-0.000081378
718.9573667	647.891	0.00112988	-8.1291E-05	-6.1398E-05
713.6667	647.883	0.001130116	-8.093E-05	-0.000081378
716.0603667	655.064	0.001129651	-6.0696E-05	-0.000081378
716.9123667	655.064	0.001158942	-8.093E-05	-0.000081378
726.9903667	669.434	0.001157774	-8.1291E-05	-8.1739E-05
723.2413667	676.607	0.001186832	-8.093E-05	-0.000081378
730.4227	698.151	0.001185438	-8.093E-05	-0.000081378
728.8810333	690.97	0.0011859	-8.093E-05	-0.000081378
733.3197	690.978	0.001185667	-8.1291E-05	-8.1739E-05
728.0290333	690.97	0.001215191	-8.093E-05	-0.000081378
738.4557	719.694	0.001242616	-8.093E-05	-0.000101726
735.2100333	712.513	0.001213794	-8.093E-05	-0.000081378
745.2883667	726.884	0.001241917	-8.1291E-05	-0.000102087
749.5723667	755.6	0.001269577	-8.093E-05	-0.000081378
742.3913667	734.057	0.001270975	-0.000101158	-0.000081378
745.2883667	726.884	0.001271205	-8.1291E-05	-8.1739E-05
752.4693667	748.427	0.001269807	-8.1291E-05	-8.1739E-05
744.7850333	741.238	0.001299797	-8.093E-05	-0.000081378
754.3597	769.962	0.001297937	-0.000101158	-0.000101726
762.0443667	777.152	0.001326522	-0.000101519	-0.000102087
755.2117	769.962	0.001327225	-0.000101158	-0.000101726
763.9347	798.687	0.001325364	-0.000101158	-0.000101726
762.3930333	791.506	0.001355118	-0.000101158	-0.000101726
774.3617	827.412	0.001352789	-0.000101158	-0.000101726
771.9677	820.23	0.001353255	-0.000101158	-0.000101726
761.5410333	791.506	0.001355118	-0.000101158	-0.000101726
771.1157	820.23	0.001353255	-0.000101158	-0.000101726
778.2970333	841.774	0.001381148	-0.000101158	-0.000101726
774.3617	827.412	0.00138208	-0.000101158	-0.000101726
771.1157	820.23	0.001411834	-0.000101158	-0.000101726
783.5877	841.782	0.0014102	-0.000101519	-0.000102087
783.0843667	856.136	0.001438795	-0.000101158	-0.000101726
783.9363667	856.136	0.001438795	-0.000101158	-0.000101726
788.7240333	870.499	0.001437864	-0.000101158	-0.000101726
786.3300333	863.317	0.001467617	-0.000101158	-0.000122067
788.3753667	856.145	0.001467847	-0.000101519	-0.000102087
793.5113667	884.861	0.001495511	-0.000121392	-0.000122067
787.8720333	870.499	0.001467151	-0.000121392	-0.000122067
799.8403667	906.404	0.001494113	-0.000121392	-0.000122067
798.2987	899.223	0.001523867	-0.000101158	-0.000122067
802.7373667	899.231	0.001523631	-0.000121753	-0.000122428
804.6280333	920.767	0.001522469	-0.000121392	-0.000122067
802.2340333	913.585	0.001552223	-0.000121392	-0.000122067
799.8403667	906.404	0.001552689	-0.000121392	-0.000122067
817.0997	942.318	0.001550126	-0.000121753	-0.000122428
814.2027	949.491	0.001579185	-0.000121392	-0.000122067
811.8090333	942.31	0.001579651	-0.000121392	-0.000122067
816.5963667	956.672	0.00160801	-0.000121392	-0.000122067
814.2027	949.491	0.001579185	-0.000121392	-0.000122067
819.4937	949.5	0.00160824	-0.000121753	-0.000122428
829.4170333	992.578	0.001605684	-0.000121392	-0.000142415
831.4620333	985.405	0.001605914	-0.000121753	-0.000142776
