16-6				
p	q	astrain	rstrain1	rstrain2
702.3796333	608.9089	0.001020417	-0.000121311	-8.1323E-05
725.6279667	681.2099	0.001106559	-0.000141531	-8.1323E-05
719.2499667	659.5199	0.001077688	-0.000121311	-6.0996E-05
720.8079667	666.7499	0.001077217	-0.000121311	-8.1323E-05
737.6783	717.3609	0.001134488	-0.000141531	-8.1323E-05
754.5486333	767.9719	0.001131188	-0.000141531	-8.1323E-05
734.1809667	688.4489	0.001105843	-0.000121672	-8.1684E-05
733.7099667	702.8999	0.001105145	-0.000121311	-8.1323E-05
741.4109667	710.1389	0.001104429	-0.000141885	-8.1684E-05
736.1203	710.1309	0.001134959	-0.000121311	-8.1323E-05
711.6383	623.3769	0.001049515	-0.000121672	-8.1684E-05
730.4479667	695.6699	0.001135902	-0.000141531	-0.000101658
732.8579667	702.8999	0.001135431	-0.000121311	-8.1323E-05
738.1489667	702.9089	0.001135186	-0.000141885	-8.1684E-05
730.4479667	695.6699	0.001166188	-0.000141531	-8.1323E-05
742.4983	731.8209	0.00116383	-0.000141531	-0.000101658
737.6783	717.3609	0.001164773	-0.000141531	-8.1323E-05
742.4983	731.8209	0.00116383	-0.000141531	-8.1323E-05
715.9876333	652.2889	0.001138731	-0.000141531	-8.1323E-05
756.9586333	775.2019	0.001221576	-0.000121311	-0.000101658
743.3503	731.8209	0.00116383	-0.000141531	-0.000101658
748.1703	746.2809	0.001193177	-0.000141531	-0.000101658
798.7813	898.1139	0.001304419	-0.000161745	-0.000101658
735.7389667	695.6789	0.001196232	-0.000141885	-0.000102019
737.6783	717.3609	0.001195062	-0.000141531	-0.000101658
738.5303	717.3609	0.001225348	-0.000141531	-0.000101658
745.3789667	724.5989	0.001194347	-0.000141885	-0.000102019
749.7283	753.5109	0.001222991	-0.000141531	-0.000101658
752.1386333	760.7419	0.001222519	-0.000141531	-0.000101658
755.0193	753.5199	0.001222746	-0.000141885	-0.000102019
755.0193	753.5199	0.001222746	-0.000141885	-0.000102019
752.1386333	760.7419	0.001222519	-0.000141531	-0.000101658
754.5486333	767.9719	0.001252334	-0.000141531	-0.000101658
756.9586333	775.2019	0.001251862	-0.000161745	-0.000101658
772.7416333	804.1309	0.001249732	-0.000141885	-0.000102019
756.9586333	775.2019	0.001251862	-0.000141531	-0.000101658
771.8896333	804.1309	0.001249732	-0.000141885	-0.000102019
772.7416333	804.1309	0.001249732	-0.000141885	-0.000102019
773.8289667	825.8129	0.001278848	-0.000161745	-0.000101658
782.3816333	833.0509	0.001278132	-0.000141885	-0.000102019
771.4189667	818.5829	0.001279319	-0.000161745	-0.000101658
773.8289667	825.8129	0.001278848	-0.000161745	-0.000101658
783.9399667	840.2819	0.001307946	-0.000141885	-0.000102019
776.2389667	833.0429	0.001278376	-0.000161745	-0.000101658
778.6489667	840.2729	0.00130819	-0.000141531	-0.000101658
778.6489667	840.2729	0.00130819	-0.000161745	-0.000101658
793.1093	883.6539	0.001335647	-0.000161745	-0.000101658
793.5799667	869.2019	0.001336349	-0.000162106	-0.000102019
791.1699667	861.9719	0.001336821	-0.000162106	-0.000102019
794.4319667	869.2019	0.001336349	-0.000162106	-0.000102019
804.0723	898.1229	0.001334464	-0.000162106	-0.000102019
795.5193	890.8839	0.001335176	-0.000161745	-0.000101658
796.3713	890.8839	0.001335176	-0.000161745	-0.000101658
797.9293	898.1139	0.001334704	-0.000161745	-0.000101658
803.2203	898.1229	0.001334464	-0.000162106	-0.000102019
785.8793	861.9639	0.001367351	-0.000161745	-0.000101658
795.5193	890.8839	0.001365465	-0.000161745	-0.000101658
797.9293	898.1139	0.001364994	-0.000161745	-0.000121985
800.3396333	905.3449	0.001394808	-0.000161745	-0.000121985
800.3396333	905.3449	0.001364522	-0.000161745	-0.000121985
804.0723	898.1229	0.001364749	-0.000162106	-0.000102019
802.7496333	912.5749	0.001394336	-0.000161745	-0.000101658
803.6016333	912.5749	0.001394336	-0.000161745	-0.000121985
809.9796333	934.2649	0.001392922	-0.000161745	-0.000121985
810.8316333	934.2649	0.001392922	-0.000161745	-0.000101658
812.3896333	941.4949	0.001392451	-0.000181966	-0.000121985
805.1596333	919.8049	0.001393865	-0.000161745	-0.000121985
813.2416333	941.4949	0.001422736	-0.000161745	-0.000121985
820.9426333	948.7339	0.00142202	-0.000182327	-0.000122346
813.2416333	941.4949	0.001422736	-0.000181966	-0.000121985
814.7996333	948.7249	0.001422265	-0.000161745	-0.000121985
814.7996333	948.7249	0.00145255	-0.000181966	-0.000101658
812.3896333	941.4949	0.001422736	-0.000181966	-0.000121985
814.7996333	948.7249	0.001422265	-0.000181966	-0.000121985
814.7996333	948.7249	0.00145255	-0.000181966	-0.000121985
822.0299667	970.4159	0.001451136	-0.000181966	-0.000121985
819.6199667	963.1859	0.001451607	-0.000181966	-0.000121985
822.0299667	970.4159	0.001451136	-0.000181966	-0.000121985
831.6699667	999.3359	0.001479536	-0.000181966	-0.000121985
824.4399667	977.6459	0.00148095	-0.000181966	-0.000121985
825.2919667	977.6459	0.00148095	-0.000181966	-0.000121985
829.2599667	992.1059	0.001480007	-0.000181966	-0.000121985
822.0299667	970.4159	0.001481422	-0.000181966	-0.000121985
826.8499667	984.8759	0.001480479	-0.000181966	-0.000121985
829.2599667	992.1059	0.001510293	-0.000181966	-0.000121985
829.2599667	992.1059	0.001510293	-0.000181966	-0.000142319
830.1119667	992.1059	0.001510293	-0.000181966	-0.000142319
831.6699667	999.3359	0.001509821	-0.000181966	-0.000121985
836.9613	999.3459	0.001509581	-0.000182327	-0.000122346
830.1119667	992.1059	0.001540582	-0.000181966	-0.000121985
834.08	1006.566	0.001539639	-0.000181966	-0.000142319
839.752	1021.026	0.001538696	-0.000181966	-0.000142319
839.752	1021.026	0.001538696	-0.000181966	-0.000121985
838.9	1021.026	0.001538696	-0.000181966	-0.000121985
841.31	1028.256	0.00156851	-0.000181966	-0.000121985
841.31	1028.256	0.00156851	-0.000181966	-0.000142319
836.49	1013.796	0.001539168	-0.000181966	-0.000142319
846.13	1042.716	0.001567568	-0.00020218	-0.000142319
846.13	1042.716	0.001567568	-0.00020218	-0.000121985
856.2413333	1057.186	0.00156638	-0.000182327	-0.00014268
848.54	1049.946	0.001567096	-0.00020218	-0.000142319
848.54	1049.946	0.001597382	-0.000181966	-0.000121985
846.982	1042.716	0.001597853	-0.00020218	-0.000142319
846.13	1042.716	0.001597853	-0.00020218	-0.000142319
854.212	1064.406	0.001596439	-0.000181966	-0.000142319
848.54	1049.946	0.001597382	-0.00020218	-0.000142319
851.802	1057.176	0.001627196	-0.00020218	-0.000142319
858.6513333	1064.416	0.00162648	-0.000202541	-0.00014268
851.802	1057.176	0.001627196	-0.00020218	-0.000142319
853.36	1064.406	0.001626724	-0.00020218	-0.000142319
865.8813333	1086.106	0.001655351	-0.000202541	-0.00014268
858.18	1078.866	0.001625782	-0.00020218	-0.000142319
863.852	1093.326	0.001624839	-0.00020218	-0.000142319
860.59	1086.096	0.001655596	-0.00020218	-0.000142319
865.41	1100.556	0.001654653	-0.00020218	-0.000142319
865.41	1100.556	0.001654653	-0.00020218	-0.000142319
880.3413333	1129.486	0.001682812	-0.000202541	-0.00014268
863	1093.326	0.00168541	-0.00020218	-0.000142319
861.442	1086.096	0.001685881	-0.00020218	-0.000142319
870.7013333	1100.566	0.001684698	-0.000202541	-0.00014268
868.672	1107.786	0.001684467	-0.00020218	-0.000142319
871.082	1115.016	0.001683996	-0.00020218	-0.000142319
875.05	1129.476	0.001713342	-0.00020218	-0.000142319
877.9313333	1122.256	0.001683283	-0.000202541	-0.00014268
873.492	1122.246	0.001683524	-0.00020218	-0.000142319
875.5213333	1115.026	0.00171404	-0.000202541	-0.00014268
878.312	1136.706	0.00171287	-0.00020218	-0.000142319
885.1613333	1143.946	0.001712155	-0.000202541	-0.00014268
883.132	1151.166	0.001711927	-0.0002224	-0.000162647
885.1613333	1143.946	0.001712155	-0.000222761	-0.00014268
885.1613333	1143.946	0.00174244	-0.000222761	-0.00014268
880.722	1143.936	0.001742685	-0.00020218	-0.000162647
880.722	1143.936	0.001742685	-0.0002224	-0.000162647
889.51	1172.856	0.001771084	-0.0002224	-0.000162647
887.5713333	1151.176	0.001772254	-0.000202541	-0.000163008
887.1	1165.626	0.001771556	-0.0002224	-0.000162647
887.1	1165.626	0.001771556	-0.0002224	-0.000162647
894.33	1187.316	0.001800427	-0.0002224	-0.000162647
884.69	1158.396	0.001772027	-0.0002224	-0.000162647
887.952	1165.626	0.001801841	-0.0002224	-0.000162647
890.362	1172.856	0.001771084	-0.0002224	-0.000162647
895.182	1187.316	0.001800427	-0.0002224	-0.000162647
895.182	1187.316	0.001800427	-0.0002224	-0.000162647
905.2933333	1201.786	0.00179924	-0.000222761	-0.000163008
902.0313333	1194.556	0.001829997	-0.000222761	-0.000163008
900.002	1201.776	0.001799484	-0.0002224	-0.000162647
900.002	1201.776	0.00182977	-0.0002224	-0.000162647
899.15	1201.776	0.00182977	-0.0002224	-0.000162647
900.002	1201.776	0.00182977	-0.0002224	-0.000162647
899.15	1201.776	0.00182977	-0.0002224	-0.000162647
902.412	1209.006	0.001829298	-0.0002224	-0.000162647
900.002	1201.776	0.00182977	-0.0002224	-0.000162647
909.6453333	1230.706	0.00185817	-0.0002224	-0.000162647
904.822	1216.236	0.001859113	-0.0002224	-0.000162647
908.7933333	1230.706	0.00185817	-0.0002224	-0.000162647
912.0553333	1237.936	0.001857698	-0.000242621	-0.000162647
906.38	1223.466	0.001858641	-0.0002224	-0.000162647
908.7933333	1230.706	0.00185817	-0.0002224	-0.000162647
916.0233333	1252.396	0.001887044	-0.0002224	-0.000162647
908.7933333	1230.706	0.001888459	-0.0002224	-0.000182981
919.2853333	1259.626	0.001886573	-0.000242621	-0.000182981
921.3113333	1252.396	0.0018868	-0.000242982	-0.000183342
916.0233333	1252.396	0.001887044	-0.0002224	-0.000182981
916.0233333	1252.396	0.00191733	-0.000242621	-0.000182981
914.4653333	1245.166	0.001917802	-0.000242621	-0.000182981
916.0233333	1252.396	0.00191733	-0.000242621	-0.000182981
916.8753333	1252.396	0.00191733	-0.000242621	-0.000182981
935.7713333	1295.776	0.001944543	-0.000242982	-0.000183342
924.5733333	1259.626	0.001916614	-0.000242982	-0.000183342
923.2533333	1274.086	0.001915916	-0.000242621	-0.000182981
920.8433333	1266.856	0.001946673	-0.000242621	-0.000182981
923.2533333	1274.086	0.001946201	-0.000242621	-0.000182981
918.4333333	1259.626	0.001916859	-0.000242621	-0.000182981
935.7713333	1295.776	0.001944543	-0.000242982	-0.000183342
933.3613333	1288.546	0.001945014	-0.000242982	-0.000183342
928.0733333	1288.546	0.001975544	-0.000242621	-0.000182981
933.7453333	1303.006	0.001974601	-0.000242621	-0.000182981
930.9513333	1281.316	0.001975771	-0.000242982	-0.000183342
935.7713333	1295.776	0.001974828	-0.000242982	-0.000183342
932.8933333	1303.006	0.001974601	-0.000242621	-0.000182981
940.5913333	1310.236	0.002004171	-0.000263196	-0.000183342
940.5913333	1310.236	0.001973885	-0.000242982	-0.000183342
938.1813333	1303.006	0.001974357	-0.000263196	-0.000183342
941.4433333	1310.236	0.001973885	-0.000242982	-0.000183342
937.7133333	1317.466	0.002003944	-0.000242621	-0.000182981
943.3853333	1331.926	0.002003001	-0.000262835	-0.000182981
940.9753333	1324.696	0.002003473	-0.000262835	-0.000182981
945.4146667	1324.706	0.002003228	-0.000263196	-0.000183342
948.2053333	1346.386	0.002032344	-0.000262835	-0.000182981
947.3533333	1346.386	0.002032344	-0.000262835	-0.000182981
947.3533333	1346.386	0.002032344	-0.000262835	-0.000203309
955.0546667	1353.626	0.002031632	-0.000263196	-0.000183342
950.6153333	1353.616	0.002062161	-0.000262835	-0.000203309
949.7633333	1353.616	0.002062161	-0.000262835	-0.000182981
949.7633333	1353.616	0.002062161	-0.000262835	-0.000182981
947.3533333	1346.386	0.002062633	-0.000262835	-0.000182981
956.9933333	1375.306	0.002060747	-0.000262835	-0.000182981
953.0253333	1360.846	0.002091976	-0.000262835	-0.000203309
952.1733333	1360.846	0.00206169	-0.000262835	-0.000182981
954.5833333	1368.076	0.002091504	-0.000262835	-0.000203309
960.2553333	1382.536	0.002090561	-0.000262835	-0.000203309
954.5833333	1368.076	0.002061219	-0.000262835	-0.000203309
964.2233333	1396.996	0.002119904	-0.000262835	-0.000203309
960.2553333	1382.536	0.002090561	-0.000262835	-0.000203309
960.2553333	1382.536	0.002090561	-0.000262835	-0.000203309
956.9933333	1375.306	0.002121318	-0.000262835	-0.000203309
971.4533333	1418.686	0.00211849	-0.000262835	-0.000203309
969.0433333	1411.456	0.002118961	-0.000262835	-0.000203309
971.4533333	1418.686	0.002148775	-0.000283055	-0.000203309
971.9246667	1404.236	0.002119188	-0.000283416	-0.00020367
969.0433333	1411.456	0.002118961	-0.000283055	-0.000203309
969.0433333	1411.456	0.002149247	-0.000283055	-0.000203309
967.4853333	1404.226	0.002149718	-0.000283055	-0.000203309
966.6333333	1404.226	0.002149718	-0.000283055	-0.000203309
973.8633333	1425.916	0.002178586	-0.000283055	-0.000203309
973.8633333	1425.916	0.002148304	-0.000283055	-0.000203309
977.1253333	1433.146	0.002178104	-0.000283055	-0.000203309
969.8953333	1411.456	0.00217955	-0.000283055	-0.000203309
974.7153333	1425.916	0.002178586	-0.000262835	-0.000203309
974.7153333	1425.916	0.002178586	-0.000283055	-0.000203309
988.7946667	1454.846	0.002176453	-0.000283416	-0.000224004
978.6833333	1440.376	0.002207939	-0.000283055	-0.000203309
981.5646667	1433.156	0.002177863	-0.000283416	-0.00020367
