16-3				
p	q	astrain	rstrain1	rstrain2
2503.08571	4.76913	0	0	0
2512.679367	33.5501	-1.797E-06	-2.0255E-05	0
2507.396567	33.5417	-1.631E-06	3.35E-07	3.49E-07
2507.882533	19.1596	5.767E-05	0	0
2512.679367	33.5501	5.6772E-05	0	2.0396E-05
2517.476167	47.9405	5.5873E-05	-2.0255E-05	0
2522.273	62.331	5.4975E-05	0	0
2521.787033	76.7131	5.4276E-05	-1.992E-05	3.49E-07
2523.125	62.331	0.000084293	-2.0255E-05	0
2522.273	62.331	0.000084293	0	0
2527.069833	76.7215	8.3394E-05	0	0
2527.921833	76.7215	0.000112679	0	0
2526.583867	91.1036	0.000111947	-1.992E-05	3.49E-07
2537.515333	105.502	0.000110882	-2.0255E-05	0
2527.435867	91.1036	0.000141231	3.35E-07	3.49E-07
2541.460333	119.893	0.000139268	0	0
2540.974333	134.275	0.00016782	-1.992E-05	3.49E-07
2546.257	134.283	0.000167654	0	0
2550.568	163.056	0.000195308	-1.992E-05	3.49E-07
2545.771	148.665	0.000196206	3.35E-07	3.49E-07
2551.906	148.674	0.00019604	-2.0255E-05	0
2550.568	163.056	0.000195308	3.35E-07	3.49E-07
2546.623	148.665	0.000225491	-1.992E-05	3.49E-07
2550.568	163.056	0.000224592	-1.992E-05	3.49E-07
2570.241333	206.236	0.00022173	-2.0255E-05	0
2560.161667	191.837	0.000252113	-1.992E-05	3.49E-07
2571.093333	206.236	0.000251015	-2.0255E-05	0
2569.755333	220.618	0.000250316	-1.992E-05	3.49E-07
2571.093333	206.236	0.000251015	0	0
2579.835	235.017	0.00030782	-2.0255E-05	0
2570.241333	206.236	0.000280299	-2.0255E-05	0
2580.687	235.017	0.00030782	-2.0255E-05	0
2569.755333	220.618	0.000308885	-1.992E-05	3.49E-07
2584.631667	249.407	0.000336206	-2.0255E-05	0
2584.145667	263.789	0.000335474	-1.992E-05	3.49E-07
2590.280667	263.798	0.000335308	-2.0255E-05	0
2594.225333	278.188	0.000363694	-2.0255E-05	0
2589.428667	263.798	0.000364592	-2.0255E-05	0
2594.225333	278.188	0.000392978	-2.0255E-05	0
2599.022333	292.579	0.00039208	-2.0255E-05	0
2599.022333	292.579	0.00039208	-2.0255E-05	0
2609.467667	321.359	0.000419567	-2.0255E-05	0
