16-10				
p	q	astrain	rstrain1	rstrain2
8011.7274	42.0042	0	0	0
8021.7797	56.2911	0.000028368	-2.0549E-05	-3.34E-07
8036.0582	99.1266	2.5707E-05	-2.0549E-05	-3.34E-07
8036.0582	99.1266	2.5707E-05	-2.0549E-05	-3.34E-07
8031.6174	99.1182	5.4972E-05	-2.0214E-05	0
8050.336667	141.962	5.2278E-05	-2.0549E-05	-3.34E-07
8045.896	141.954	5.2278E-05	-2.0214E-05	0
8049.803333	156.232	8.0646E-05	-4.0495E-05	0
8059.855667	170.519	7.9748E-05	-2.0549E-05	-3.34E-07
8059.322333	184.789	0.000108115	-2.0214E-05	0
8068.841333	213.346	0.000106319	-2.0214E-05	0
8074.134333	213.355	0.000106319	-4.0763E-05	-3.34E-07
8073.601	227.625	0.000134686	-4.0495E-05	0
8073.601	227.625	0.000163951	-2.0214E-05	0
8083.653333	241.912	0.000133788	-4.0763E-05	-2.0682E-05
8087.879333	270.46	0.000161257	-4.0495E-05	0
8102.691333	299.026	0.000188727	-4.0763E-05	-3.34E-07
8093.491	284.739	0.000189625	-2.0214E-05	0
8092.639	284.739	0.000189625	-4.0495E-05	0
8112.210333	327.583	0.000186931	-4.0763E-05	-2.0682E-05
8106.917333	327.574	0.000216229	-4.0495E-05	-2.0348E-05
8112.210333	327.583	0.000216229	-4.0763E-05	-3.34E-07
8116.436333	356.131	0.000214433	-4.0495E-05	-2.0348E-05
8116.436333	356.131	0.000214433	-4.0495E-05	-2.0348E-05
8121.196	370.41	0.000242801	-4.0495E-05	-2.0348E-05
8125.955333	384.688	0.000241903	-4.0495E-05	-2.0348E-05
8135.474333	413.245	0.000269372	-2.0214E-05	-2.0348E-05
8144.993333	441.802	0.000267576	-4.0495E-05	-2.0348E-05
8144.993333	441.802	0.000267576	-4.0495E-05	-2.0348E-05
8144.993333	441.802	0.000296841	-2.0214E-05	-2.0348E-05
8149.753	456.081	0.000295943	-4.0495E-05	-2.0348E-05
8154.512333	470.359	0.00032431	-4.0495E-05	-2.0348E-05
8164.031333	498.916	0.000322515	-4.0495E-05	-2.0348E-05
8164.883333	498.916	0.000322515	-4.0495E-05	-2.0348E-05
8174.935667	513.203	0.000350882	-4.0763E-05	-2.0682E-05
8179.162	541.752	0.000349086	-4.0495E-05	-2.0348E-05
8183.069333	556.03	0.000348188	-4.0495E-05	-2.0348E-05
8188.362333	556.039	0.000377486	-4.0763E-05	-2.0682E-05
8192.588333	584.587	0.000404956	-4.0495E-05	-2.0348E-05
8192.588333	584.587	0.000404956	-4.0495E-05	-2.0348E-05
8197.348	598.866	0.000404058	-4.0495E-05	-2.0348E-05
8207.400333	613.153	0.000432425	-4.0763E-05	-2.0682E-05
8206.867	627.423	0.000431527	-4.0495E-05	-4.0696E-05
8211.626333	641.701	0.000430629	-4.0495E-05	-2.0348E-05
8222.530667	655.988	0.000458996	-4.0763E-05	-4.103E-05
8221.145333	670.258	0.000458098	-4.0495E-05	-4.0696E-05
8225.905	684.537	0.000486465	-4.0495E-05	-6.1044E-05
8235.957333	698.824	0.000485567	-4.0763E-05	-4.103E-05
8235.957333	698.824	0.000485567	-4.0763E-05	-4.103E-05
8245.476333	727.381	0.000513037	-4.0763E-05	-4.103E-05
8251.087667	741.659	0.000512139	-4.0763E-05	-4.103E-05
8244.943	741.651	0.000512139	-4.0495E-05	-4.0696E-05
8255.847333	755.938	0.000511241	-4.0763E-05	-4.103E-05
8260.606667	770.216	0.000539608	-4.0763E-05	-4.103E-05
8274.033333	813.052	0.000566213	-4.0763E-05	-4.103E-05
8278.792667	827.33	0.000565315	-6.1044E-05	-4.103E-05
8273.5	827.322	0.000565315	-4.0495E-05	-4.0696E-05
8278.259333	841.6	0.000593682	-4.0495E-05	-4.0696E-05
8297.297667	898.715	0.00059009	-6.071E-05	-6.1044E-05
8297.297667	898.715	0.000619355	-4.0495E-05	-4.0696E-05
8292.538	884.436	0.000620253	-4.0495E-05	-6.1044E-05
8293.39	884.436	0.000620253	-6.071E-05	-4.0696E-05
8302.057	912.993	0.000647722	-6.071E-05	-4.0696E-05
8317.720667	941.558	0.000645927	-6.1044E-05	-6.1379E-05
8321.095	970.107	0.000644131	-6.071E-05	-6.1044E-05
8321.628333	955.837	0.000645029	-6.1044E-05	-6.1379E-05
8316.335667	955.829	0.000645029	-6.071E-05	-6.1044E-05
8335.906667	998.672	0.0006716	-6.1044E-05	-6.1379E-05
8325.854667	984.386	0.000701763	-6.071E-05	-6.1044E-05
8335.372667	1012.94	0.0007	-6.071E-05	-6.1044E-05
8350.186	1041.51	0.000698171	-6.1044E-05	-6.1379E-05
8350.186	1041.51	0.00072747	-6.1044E-05	-6.1379E-05
8359.172667	1084.34	0.000724776	-6.071E-05	-6.1044E-05
8359.172667	1084.34	0.000754041	-6.071E-05	-6.1044E-05
8359.172667	1084.34	0.000754041	-6.071E-05	-6.1044E-05
8368.689333	1112.89	0.00078151	-6.071E-05	-6.1044E-05
8369.541333	1112.89	0.000752245	-6.071E-05	-6.1044E-05
8378.209333	1141.45	0.000779714	-6.071E-05	-6.1044E-05
8382.969333	1155.73	0.000778817	-6.071E-05	-6.1044E-05
8382.969333	1155.73	0.000808082	-6.071E-05	-6.1044E-05
8378.209333	1141.45	0.000808979	-6.071E-05	-6.1044E-05
8392.486	1184.28	0.000835551	-6.071E-05	-6.1044E-05
8407.299333	1212.85	0.000833755	-6.1044E-05	-8.1727E-05
8402.858	1212.84	0.000833755	-6.071E-05	-6.1044E-05
8402.858	1212.84	0.000833755	-6.071E-05	-8.1392E-05
8402.006	1212.84	0.000833755	-8.0991E-05	-8.1392E-05
8426.336	1269.96	0.000888727	-8.1258E-05	-8.1727E-05
